#STEPS          TOT_EN          EN_INTER        EN_TC           EN_INTRA(B)     EN_INTRA(NB)    EN_ELECT        EN_REAL         EN_RECIP        TOTAL_VIR       PRESSURE        TOT_MOL         TOT_DENS        
1200000          -1.07847228e+00  1.83387320e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.26185960e+00 -1.08141461e+00  5.09195230e+01 -7.55093821e-30 -1.15915249e-28  5.84500000e-02  6.47603208e-02
1300000          -2.45283023e+00  8.89078613e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.54173809e+00 -2.08595271e+00  5.08277753e+01 -8.42009890e-05  1.50947531e-05  5.86600000e-02  6.49929927e-02
1400000          -1.70108357e+00  3.33718698e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.03480227e+00 -1.77512109e+00  5.22390883e+01 -2.52602967e-04  1.50946022e+00  6.00500000e-02  6.65330585e-02
1500000          -6.58776740e+00  1.86722538e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.45499278e+00 -7.69654725e+00  5.39609214e+01 -1.03479104e-29 -1.46020216e-28  6.25900000e-02  6.93472794e-02
1600000          -9.25395474e+00  1.28082335e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.05347781e+01 -9.43932367e+00  5.78640296e+01 -1.24854161e-28 -1.57585410e-28  6.74400000e-02  7.47208903e-02
1700000          -3.55940340e+00  9.14914772e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.47431818e+00 -4.08279919e+00  5.14603048e+01 -4.90640116e-30 -1.65018491e-28  5.93100000e-02  6.57131673e-02
1800000          -4.83413168e+00  9.14751137e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.74888282e+00 -5.26847326e+00  5.48771605e+01 -6.83073218e-29 -1.76225107e-28  6.33200000e-02  7.01560909e-02
1900000          -1.55325483e+00  3.64321622e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.91757646e+00 -1.53427337e+00  4.72633736e+01 -1.88525422e-29 -1.88392806e-28  5.45000000e-02  6.03838749e-02
2000000          -7.14440121e+00  2.93283190e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.00772331e+01 -8.92670010e+00  5.44780548e+01 -1.87644307e-29 -1.99142081e-28  6.36300000e-02  7.04995589e-02
2100000          -7.13192897e+00  9.06384928e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.03831389e+00 -7.09402029e+00  5.53836950e+01 -2.11585456e-29 -2.11277226e-28  6.44300000e-02  7.13859277e-02
2200000          -1.00423166e+01  4.67370819e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.47160248e+01 -1.34902419e+01  5.62299895e+01 -1.08785786e-28 -2.26051359e-28  6.57200000e-02  7.28151974e-02
2300000          -7.38400043e+00  1.08432318e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.46832361e+00 -7.93889521e+00  5.81153252e+01 -1.84167100e-28 -2.32436102e-28  6.70800000e-02  7.43220243e-02
2400000          -8.48605487e+00  1.90827582e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.03943307e+01 -9.22292169e+00  5.59434055e+01 -1.72990178e-29 -2.44952281e-28  6.53300000e-02  7.23830926e-02
2500000          -1.07899995e+00 -5.19501851e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.07380494e+00 -7.37201306e-01  5.27653990e+01 -2.84153112e-29 -2.54152185e-28  6.07400000e-02  6.72975516e-02
2600000          -4.58965701e+00  1.06043262e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.65008963e+00 -5.18741880e+00  5.41168159e+01 -4.26492742e-29 -2.68667257e-28  6.24300000e-02  6.91700057e-02
2700000          -1.57421188e+00  4.58590421e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.03280230e+00 -1.66017151e+00  5.21785937e+01 -8.38989987e-30 -2.84245321e-28  6.01100000e-02  6.65995361e-02
2800000          -1.45044688e+00  1.49143635e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.59959052e+00 -1.25536879e+00  5.01612556e+01 -2.45938483e-28 -2.93081744e-28  5.77700000e-02  6.40069074e-02
2900000          -3.04670558e+00  6.40720446e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.68742603e+00 -2.91539417e+00  5.30206290e+01 -6.04420691e-29 -3.02742094e-28  6.15300000e-02  6.81728407e-02
3000000          -1.29580921e+00  8.94414751e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.38525069e+00 -1.08897041e+00  5.07599751e+01 -1.44642267e-28 -3.11894578e-28  5.84000000e-02  6.47049228e-02
3100000          -2.10407025e+00  3.89788113e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.49385836e+00 -1.98246949e+00  5.31588769e+01 -4.03515199e-29 -3.26580396e-28  6.13900000e-02  6.80177262e-02
3200000          -4.81411863e+00  1.36605429e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.18017291e+00 -5.38745871e+00  5.64182679e+01 -8.29266798e-05  1.50969252e-05  6.54400000e-02  7.25049683e-02
3300000          -6.67439557e+00  1.43270201e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.10709758e+00 -7.47036635e+00  5.66354484e+01 -8.29266798e-05  1.50967742e+00  6.55100000e-02  7.25825256e-02
3400000          -2.92300192e+00  2.43428907e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.16643082e+00 -2.47355268e+00  5.21905617e+01 -3.45356200e-29 -3.67199161e-28  6.04900000e-02  6.70205613e-02
3500000          -3.40891219e+00  7.26910573e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.13582276e+00 -3.61653336e+00  5.65955251e+01 -2.89499514e-29 -3.78627909e-28  6.53300000e-02  7.23830926e-02
3600000          -5.63608981e+00  1.70447122e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.34056103e+00 -7.02910164e+00  5.46964103e+01 -1.33119997e-28 -3.91000203e-28  6.29200000e-02  6.97129065e-02
3700000          -2.63325426e+00  1.53024230e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.16349656e+00 -3.87976317e+00  5.07025819e+01 -2.29620791e-28 -4.03364836e-28  5.83200000e-02  6.46162859e-02
3800000          -2.73650854e+01  8.13253247e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.54976178e+01 -3.51061764e+01  6.59729481e+01 -1.02576069e-28 -4.15965172e-28  7.59100000e-02  8.41053200e-02
3900000          -2.49038938e+00  4.93356475e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.98374585e+00 -2.56447784e+00  5.27614172e+01 -2.59640806e-28 -4.29575327e-28  6.08300000e-02  6.73972680e-02
4000000          -7.54310899e-01  1.46611470e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.68972046e-01 -4.41954951e-01  5.12887589e+01 -1.72684148e-28 -4.39230110e-28  5.90400000e-02  6.54140178e-02
4100000          -6.84474501e+00  3.08819086e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.93293586e+00 -9.24432503e+00  5.47301568e+01 -3.15900606e-28 -4.44914840e-28  6.33900000e-02  7.02336482e-02
4200000          -1.69777090e+00  1.38151029e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.83592193e+00 -1.56500288e+00  5.31458139e+01 -6.42288124e-29 -4.55646511e-28  6.11000000e-02  6.76964175e-02
4300000          -2.11538440e+01  2.95008179e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.41039258e+01 -2.15361217e+01  5.86822174e+01 -5.49851413e-29 -4.67965998e-28  7.00600000e-02  7.76237481e-02
4400000          -3.24501475e+00  2.45207126e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.49022188e+00 -2.74521640e+00  5.31350805e+01 -1.91962980e-28 -4.80893191e-28  6.16300000e-02  6.82836368e-02
4500000          -1.69765074e+00  7.63596233e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.46124697e+00 -2.12266780e+00  5.20902502e+01 -9.98690433e-29 -5.00354155e-28  5.99700000e-02  6.64444216e-02
4600000          -9.72508829e+00  1.76948710e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.14945754e+01 -1.08684982e+01  5.43643075e+01 -6.00607366e-29 -5.11044338e-28  6.29000000e-02  6.96907473e-02
4700000          -4.38687679e+00  8.37675302e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.22455210e+00 -4.33706018e+00  5.20221755e+01 -2.44556918e-28 -5.27543027e-28  6.05200000e-02  6.70538001e-02
4800000          -1.41038998e+00  2.25322729e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.63571271e+00 -1.38632144e+00  5.00550083e+01 -1.90022835e-29 -5.36498534e-28  5.75400000e-02  6.37520763e-02
4900000          -1.13734911e+00  4.92742451e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.18662335e+00 -8.45918116e-01  5.29361476e+01 -8.25606428e-05  1.50975491e-05  6.09400000e-02  6.75191438e-02
5000000          -9.92019778e+00  1.07624255e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.09964403e+01 -9.81379870e+00  5.55125324e+01 -2.47681928e-04  1.50973981e+00  6.48500000e-02  7.18512713e-02
5100000          -4.37892119e+00  1.31571911e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.69464030e+00 -5.25682920e+00  5.23669462e+01 -2.38394452e-29 -5.78182941e-28  6.04000000e-02  6.69208448e-02
5200000          -1.47425698e+01  3.47740142e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.82199713e+01 -1.72879042e+01  5.99070565e+01 -1.46523377e-28 -5.94348658e-28  6.95900000e-02  7.71030065e-02
5300000          -3.49400478e+00  1.87821084e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.68182586e+00 -3.31240110e+00  5.11851537e+01 -1.21090338e-28 -6.06692156e-28  5.89700000e-02  6.53364606e-02
5400000          -9.43948870e+00  1.17040387e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.06098926e+01 -9.68357326e+00  5.52268191e+01 -1.59878809e-28 -6.19070875e-28  6.42300000e-02  7.11643355e-02
5500000          -2.57094376e+00  5.03537495e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.07448125e+00 -2.45414481e+00  5.33034621e+01 -1.81532589e-28 -6.31379725e-28  6.16800000e-02  6.83390349e-02
5600000          -4.27064828e+00  1.14103686e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.41168514e+00 -4.88145689e+00  5.47748868e+01 -5.74759918e-28 -6.36094988e-28  6.32600000e-02  7.00896133e-02
5700000          -2.37441724e+00  1.03386010e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.40827735e+00 -3.17073519e+00  5.17978743e+01 -1.78061270e-28 -6.45593355e-28  5.95200000e-02  6.59458391e-02
5800000          -5.00654324e+00  7.60898686e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.76744193e+00 -4.95208997e+00  5.32832968e+01 -9.97248216e-29 -6.53340797e-28  6.18800000e-02  6.85606271e-02
5900000          -7.06302546e+00  1.71556565e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.77859111e+00 -8.09965921e+00  5.33148067e+01 -4.01694027e-28 -6.64628119e-28  6.17600000e-02  6.84276718e-02
6000000          -8.06070722e+00  1.86718749e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.92789471e+00 -9.05856352e+00  5.47068016e+01 -2.89970553e-28 -6.76889802e-28  6.35700000e-02  7.04330812e-02
6100000          -2.39812635e+00  2.85606596e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.68373295e+00 -2.15164198e+00  5.06203320e+01 -4.24839271e-28 -6.89567446e-28  5.85100000e-02  6.48267985e-02
6200000          -6.31871423e+00  2.03640247e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.35511671e+00 -7.39163212e+00  5.52595939e+01 -2.58465865e-28 -6.99059160e-28  6.43100000e-02  7.12529723e-02
6300000          -2.88596726e+00  4.76815053e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.36278231e+00 -2.69672233e+00  5.48401328e+01 -2.30441024e-28 -7.13975756e-28  6.34900000e-02  7.03444443e-02
6400000          -4.09386667e+00  1.20551629e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.29938296e+00 -4.73411146e+00  5.09018819e+01 -2.25217907e-28 -7.24101050e-28  5.88700000e-02  6.52256645e-02
6500000          -6.31768113e+00  2.25284086e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.57052199e+00 -7.75092881e+00  5.12420508e+01 -5.18406279e-29 -7.35254758e-28  5.95500000e-02  6.59790780e-02
6600000          -1.93480258e+00  3.09486848e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.24428943e+00 -1.73321552e+00  5.45667359e+01 -3.38193479e-28 -7.48459882e-28  6.30000000e-02  6.98015434e-02
6700000          -5.88929957e+00  1.67433309e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.56363266e+00 -6.99477224e+00  5.23932621e+01 -4.92657281e-29 -7.62305108e-28  6.05800000e-02  6.71202778e-02
6800000          -2.11910081e+00  4.00399642e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.51950045e+00 -2.18097296e+00  5.00008421e+01 -2.73102309e-29 -7.74317892e-28  5.75800000e-02  6.37963948e-02
6900000          -7.57201713e+00  1.23252374e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.80454088e+00 -7.82872280e+00  5.52822305e+01 -2.57409440e-28 -7.83453362e-28  6.43500000e-02  7.12972908e-02
7000000          -2.04884760e+00  1.14228326e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.16307593e+00 -1.62264556e+00  5.07518728e+01 -1.24451195e-27 -7.85632536e-28  5.86700000e-02  6.50040723e-02
7100000          -3.01032488e+01  1.09235819e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.10268307e+01 -3.86371036e+01  6.28643637e+01 -1.86930826e-29 -7.92543097e-28  7.46400000e-02  8.26982095e-02
7200000          -1.94044657e+00  2.55350179e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.19579675e+00 -1.65150016e+00  5.00748333e+01 -3.93820897e-28 -8.08616466e-28  5.79000000e-02  6.41509423e-02
7300000          -9.09711257e+00  1.38615441e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.04832670e+01 -9.36758719e+00  5.78787742e+01 -8.30697199e-05  1.50966814e-05  6.74800000e-02  7.47652087e-02
7400000          -1.82638263e+01  4.40707357e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.26708999e+01 -2.17314835e+01  6.08963532e+01 -1.66139440e-04  1.50965304e+00  7.07300000e-02  7.83660820e-02
7500000          -4.11749040e+00  9.02924133e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.02041453e+00 -4.47504229e+00  5.22244150e+01 -1.04475635e-28 -8.47294891e-28  6.03600000e-02  6.68765264e-02
7600000          -1.45805071e+01  5.05939368e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.96399008e+01 -1.87235095e+01  6.22307548e+01 -2.42817547e-28 -8.62028872e-28  7.22300000e-02  8.00280235e-02
7700000          -3.94055534e+00  5.67664977e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.50822031e+00 -3.96805445e+00  5.37857881e+01 -3.07386216e-28 -8.73019163e-28  6.21400000e-02  6.88486970e-02
7800000          -5.77003410e+00  1.95558175e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.72561585e+00 -6.99701212e+00  5.63687257e+01 -1.50816268e-28 -8.86009470e-28  6.53100000e-02  7.23609334e-02
7900000          -2.78489990e+00  3.88477575e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.17337748e+00 -2.62808513e+00  5.29938358e+01 -4.48118251e-28 -8.98445800e-28  6.12400000e-02  6.78515321e-02
8000000          -2.08022612e+00  1.97759845e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.10000210e+00 -1.55088056e+00  5.01137209e+01 -1.44600247e-28 -9.12541796e-28  5.79500000e-02  6.42063403e-02
8100000          -1.30216496e+00  1.35175563e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.43734052e+00 -1.11944816e+00  4.98990821e+01 -3.24449340e-29 -9.21099090e-28  5.74400000e-02  6.36412802e-02
8200000          -3.73315946e+00  5.92289067e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.32544852e+00 -3.72023362e+00  5.09668486e+01 -8.68380416e-29 -9.24759809e-28  5.89900000e-02  6.53586198e-02
8300000          -7.72544818e-01  7.98050190e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.52349837e-01 -6.03246464e-01  5.18300256e+01 -8.34996984e-28 -9.30190824e-28  5.95700000e-02  6.60012372e-02
8400000          -2.70896384e+00  6.38743328e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.34770717e+00 -2.99411178e+00  5.21451741e+01 -1.92393124e-28 -9.36652884e-28  6.00500000e-02  6.65330585e-02
8500000          -2.07128283e+01  5.97436175e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.66871901e+01 -2.49879957e+01  5.81695106e+01 -7.67027613e-28 -9.47308649e-28  6.84800000e-02  7.58731697e-02
8600000          -1.34019296e+02  3.89681362e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.72987432e+02 -1.52170013e+02  7.67577297e+01 -2.47618238e-28 -9.58966564e-28  1.11610000e-01  1.23659528e-01
8700000          -4.42712096e+00  1.44408143e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.87120239e+00 -5.10517360e+00  5.20736985e+01 -3.13415556e-28 -9.71093946e-28  6.04400000e-02  6.69651632e-02
8800000          -1.17095333e+00  2.43122944e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.41407627e+00 -1.06256701e+00  5.29952836e+01 -3.97942702e-28 -9.82769754e-28  6.10200000e-02  6.76077806e-02
8900000          -1.27066096e+02  1.39932618e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.41059357e+02 -1.16756671e+02  7.50559340e+01 -1.28639163e-27 -1.00119942e-27  1.13650000e-01  1.25919768e-01
9000000          -4.83800187e+00  9.16966259e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.75496813e+00 -4.90354304e+00  5.34657864e+01 -1.71051767e-28 -1.00462108e-27  6.21300000e-02  6.88376174e-02
9100000          -4.84147138e+00  1.31564379e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.15711518e+00 -5.52675652e+00  5.62746356e+01 -1.09606002e-27 -1.02647401e-27  6.50900000e-02  7.21171819e-02
9200000          -3.96524923e+00  9.77467201e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.94271643e+00 -4.42647415e+00  5.28480356e+01 -4.42162182e-28 -1.03218493e-27  6.10400000e-02  6.76299399e-02
9300000          -7.49009755e+00  6.59257809e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.14935536e+00 -7.35786064e+00  5.48808057e+01 -3.69446755e-28 -1.04946014e-27  6.36800000e-02  7.05549569e-02
9400000          -8.95086289e+00  2.07035656e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.10212194e+01 -1.01221056e+01  5.53327072e+01 -7.05147801e-28 -1.05423643e-27  6.43200000e-02  7.12640520e-02
9500000          -7.45809516e+00  1.71564200e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.17373716e+00 -7.98715824e+00  5.32005726e+01 -4.43282084e-28 -1.06408607e-27  6.22100000e-02  6.89262542e-02
9600000          -1.82331453e+01  2.18044658e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.04135919e+01 -1.75368789e+01  5.98333076e+01 -8.23676371e-28 -1.07163084e-27  7.17300000e-02  7.94740430e-02
9700000          -9.12944925e+00  1.11349698e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.02429462e+01 -9.29982912e+00  5.88556478e+01 -7.64380653e-29 -1.08405095e-27  6.84000000e-02  7.57845329e-02
9800000          -1.60815452e+01  2.47168994e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.85532351e+01 -1.59120746e+01  5.87137711e+01 -2.78663473e-28 -1.10434782e-27  7.01800000e-02  7.77567035e-02
9900000          -3.58064849e+01  7.70318709e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.35096720e+01 -3.87683345e+01  5.71556297e+01 -2.74988107e-28 -1.11572284e-27  7.08000000e-02  7.84436393e-02
10000000         -1.83323697e+00  1.50564213e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.98380118e+00 -1.59482347e+00  5.40855989e+01 -2.71165233e-28 -1.12722670e-27  6.23100000e-02  6.90370503e-02
10100000         -5.31718057e+00  7.10343167e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.02752374e+00 -5.60780928e+00  5.25161805e+01 -1.19510184e-28 -1.13118168e-27  6.05500000e-02  6.70870390e-02
10200000         -5.71049820e+00  1.01997477e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.73047297e+00 -5.72058029e+00  5.27477982e+01 -8.23067759e-28 -1.14048291e-27  6.14900000e-02  6.81285223e-02
10300000         -7.35634649e+00  1.78793909e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.14428559e+00 -8.17677981e+00  5.34546158e+01 -7.91820386e-28 -1.15340705e-27  6.22500000e-02  6.89705727e-02
10400000         -2.01032734e+01  4.59980102e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.47030745e+01 -2.32988410e+01  6.09910567e+01 -3.22894008e-28 -1.17097814e-27  7.13700000e-02  7.90751771e-02
10500000         -1.74775489e+01  6.69103462e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.41685835e+01 -2.25226600e+01  5.91757151e+01 -8.45795500e-05  1.50941079e-05  6.95700000e-02  7.70808472e-02
10600000         -2.94038080e+00  2.51232373e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.19161318e+00 -2.96219987e+00  5.41140257e+01 -8.45795500e-05  1.50939569e+00  6.21600000e-02  6.88708562e-02
10700000         -2.16452726e+01  5.03187304e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.66771456e+01 -2.26542789e+01  5.30394927e+01 -2.86314635e-29 -1.21801245e-27  6.52700000e-02  7.23166149e-02
10800000         -4.64795202e+00  1.31309048e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.96104250e+00 -5.41909233e+00  5.28048427e+01 -2.88843440e-29 -1.22621018e-27  6.10200000e-02  6.76077806e-02
10900000         -3.40626879e+00  1.27657699e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.68284579e+00 -4.15629228e+00  5.58014351e+01 -8.41918044e-05  1.50947688e-05  6.44300000e-02  7.13859277e-02
11000000         -4.51000533e+00  9.89760302e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.49976563e+00 -5.21038614e+00  5.35994490e+01 -7.51265204e-30  1.50946179e+00  6.16400000e-02  6.82947165e-02
11100000         -3.93552059e+00  1.82457709e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.76009768e+00 -5.35293092e+00  5.22751954e+01 -8.27113037e-29 -1.28053537e-27  6.02600000e-02  6.67657303e-02
11200000         -7.66321421e+00  3.55326470e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.12164789e+01 -1.06531570e+01  5.35615543e+01 -2.88290467e-28 -1.29283019e-27  6.19100000e-02  6.85938659e-02
11300000         -2.04053541e+00  4.20802526e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.46133794e+00 -1.92914853e+00  5.26310108e+01 -2.06674839e-28 -1.30453974e-27  6.08100000e-02  6.73751088e-02
11400000         -4.45130613e+01  1.14621878e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.59752490e+01 -5.18146982e+01  6.92677863e+01 -6.92369480e-29 -1.30979664e-27  8.39900000e-02  9.30576450e-02
11500000         -1.31566624e+01  3.62250578e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.67791681e+01 -1.62861908e+01  5.98653081e+01 -1.35073809e-27 -1.32310011e-27  6.90400000e-02  7.64936279e-02
11600000         -4.04164496e+00  6.73590938e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.71523589e+00 -4.08566425e+00  5.15632100e+01 -1.42836835e-27 -1.33768087e-27  5.97000000e-02  6.61452721e-02
11700000         -2.73690690e+00  1.44411190e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.88131809e+00 -2.26396733e+00  5.35687230e+01 -2.92165470e-28 -1.34586872e-27  6.19800000e-02  6.86714232e-02
11800000         -2.69764832e+00  1.17607892e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.87372724e+00 -3.32456508e+00  5.15561944e+01 -6.80398742e-28 -1.34847563e-27  5.96000000e-02  6.60344760e-02
