#STEPS          TOT_EN          EN_INTER        EN_TC           EN_INTRA(B)     EN_INTRA(NB)    EN_ELECT        EN_REAL         EN_RECIP        TOTAL_VIR       PRESSURE        TOT_MOL         TOT_DENS        
25500000         -5.17358766e+00  1.69296841e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.86655607e+00 -5.81700619e+00  5.30141288e+01 -1.26357562e-28 -2.69042211e-27  6.18400000e-02  6.85163087e-02
25600000         -1.89265197e+00  2.44307029e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.13695899e+00 -1.71485871e+00  5.00571495e+01 -1.12665472e-27 -2.70475508e-27  5.77400000e-02  6.39736685e-02
25700000         -9.02514885e+00  2.01929668e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.10444455e+01 -1.01204854e+01  5.67503750e+01 -3.65256215e-28 -2.70599825e-27  6.59700000e-02  7.30921876e-02
25800000         -2.23230340e+01  3.61037907e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.59334130e+01 -2.15372535e+01  5.91443994e+01 -1.44115592e-28 -2.72614549e-27  7.26800000e-02  8.05266060e-02
25900000         -4.62830757e+00  7.93441496e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.42174907e+00 -4.77177768e+00  5.34661623e+01 -2.26325791e-28 -2.75541220e-27  6.19000000e-02  6.85827863e-02
26000000         -5.42933001e+00  6.79257148e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.10858716e+00 -5.39439055e+00  5.42324755e+01 -8.40271382e-05  1.50950495e-05  6.28500000e-02  6.96353493e-02
26100000         -9.65157394e+00  2.11740311e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.17689770e+01 -1.08793533e+01  5.38122582e+01 -8.40271382e-05  1.50948985e+00  6.25700000e-02  6.93251202e-02
26200000         -2.29596839e+01  3.59784276e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.65575266e+01 -2.38712608e+01  5.91145337e+01 -1.73284367e-27 -2.76018462e-27  7.06900000e-02  7.83217636e-02
26300000         -4.03808714e+01  9.08934316e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.94702145e+01 -4.47279237e+01  6.19280865e+01 -4.41132278e-28 -2.78451573e-27  7.62600000e-02  8.44931064e-02
26400000         -3.87085534e+00  2.68803525e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.13965887e+00 -3.34451611e+00  5.27876979e+01 -8.30144037e-05  1.50967757e-05  6.12900000e-02  6.79069301e-02
26500000         -3.67856907e+00  1.00873767e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.68730674e+00 -4.22922258e+00  5.37542172e+01 -4.15072018e-04  1.50966247e+00  6.20100000e-02  6.87046620e-02
26600000         -2.96771997e+00  6.49068482e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.61678846e+00 -3.18323100e+00  5.39273665e+01 -8.25549914e-29 -2.81322206e-27  6.21800000e-02  6.88930154e-02
26700000         -7.24418944e+00  2.09680298e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.34099242e+00 -8.65358939e+00  5.49062148e+01 -2.00098597e-27 -2.81865115e-27  6.35900000e-02  7.04552404e-02
26800000         -7.49186699e+00  1.50969867e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.00156566e+00 -7.84478109e+00  5.54859344e+01 -5.64744046e-28 -2.83092337e-27  6.47900000e-02  7.17847936e-02
26900000         -9.09831400e+00  9.21461708e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.00197757e+01 -9.79211512e+00  5.80324226e+01 -1.16631796e-28 -2.84043347e-27  6.66400000e-02  7.38345215e-02
27000000         -5.81283738e+00  2.17312674e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.98596412e+00 -7.17680106e+00  5.70487647e+01 -8.49047249e-05  1.50935536e-05  6.61800000e-02  7.33248594e-02
27100000         -1.77811866e+00  2.48986165e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.02710483e+00 -1.63563852e+00  5.36896974e+01 -1.67431865e-29  1.50934027e+00  6.18600000e-02  6.85384679e-02
27200000         -9.06686381e+00  1.77839131e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.08452551e+01 -9.85480409e+00  5.66139440e+01 -3.51748543e-28 -2.85388464e-27  6.58900000e-02  7.30035507e-02
27300000         -2.19180546e+00  2.78389103e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.47019456e+00 -2.01441832e+00  5.44996384e+01 -2.53368498e-28 -2.87802500e-27  6.28600000e-02  6.96464289e-02
27400000         -5.23174127e+00  1.19705621e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.42879748e+00 -5.57598301e+00  5.29311039e+01 -2.00386532e-27 -2.89443802e-27  6.15200000e-02  6.81617611e-02
27500000         -1.42730770e+00  7.03000445e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.13030814e+00 -1.89922770e+00  5.33167902e+01 -6.31902480e-28 -2.91060320e-27  6.12500000e-02  6.78626117e-02
27600000         -9.57199157e+00  3.62761228e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.31996038e+01 -1.24535386e+01  5.68758148e+01 -8.92777303e-28 -2.92638032e-27  6.59100000e-02  7.30257100e-02
27700000         -6.71711175e+00  8.70442853e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.58755460e+00 -6.64402253e+00  5.52533189e+01 -6.35850167e-28 -2.92893713e-27  6.42800000e-02  7.12197335e-02
27800000         -2.81160383e+00  3.34783935e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.14638776e+00 -2.50457737e+00  5.34568383e+01 -2.31077848e-27 -2.93924225e-27  6.18800000e-02  6.85606271e-02
27900000         -4.13670473e+00  3.82208615e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.51891334e+00 -3.92017194e+00  5.26169138e+01 -5.19984106e-28 -2.95413408e-27  6.08700000e-02  6.74415865e-02
28000000         -4.35354186e+00  2.15748954e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.51103140e+00 -5.50939103e+00  5.38226366e+01 -2.11995472e-27 -2.96166164e-27  6.27100000e-02  6.94802347e-02
28100000         -3.94900852e+00  3.84370251e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.33337877e+00 -3.48715356e+00  5.44938598e+01 -9.46103532e-28 -2.98630103e-27  6.33000000e-02  7.01339317e-02
28200000         -6.57573322e+00  9.68839108e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.54457233e+00 -6.41192439e+00  5.89721048e+01 -3.85924103e-28 -2.98986158e-27  6.87500000e-02  7.61723192e-02
28300000         -1.02963454e+01  3.76819928e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.40645447e+01 -1.27693402e+01  5.58982926e+01 -1.96724451e-27 -2.99386156e-27  6.54200000e-02  7.24828091e-02
28400000         -2.86141401e+00  1.11626758e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.97768159e+00 -3.29061247e+00  5.19166105e+01 -1.00301342e-27 -2.99917084e-27  6.01700000e-02  6.66660138e-02
28500000         -5.80851498e+00  1.63914121e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.44765620e+00 -6.65085816e+00  5.65103517e+01 -2.29681545e-28 -3.01057212e-27  6.55500000e-02  7.26268440e-02
28600000         -8.02397365e+00  1.98965031e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.00136240e+01 -9.44374889e+00  5.39221866e+01 -7.80252411e-28 -3.02246888e-27  6.23300000e-02  6.90592096e-02
28700000         -4.33968597e+00  7.85218357e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.12490433e+00 -4.24229952e+00  5.59349643e+01 -1.10155856e-27 -3.02824964e-27  6.49900000e-02  7.20063858e-02
28800000         -2.13533325e+01  3.51075032e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.48640828e+01 -2.30864138e+01  6.32403740e+01 -9.26882616e-28 -3.03797857e-27  7.43700000e-02  8.23990601e-02
28900000         -6.68328834e+00  1.20952585e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.89281419e+00 -6.99232313e+00  5.59870182e+01 -8.35363831e-05  1.50958860e-05  6.50700000e-02  7.20950227e-02
29000000         -1.48812370e+01  3.75543710e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.86366741e+01 -1.77162601e+01  5.92280513e+01 -9.18900214e-04  1.50957350e+00  6.88000000e-02  7.62277173e-02
29100000         -3.69101278e+00  4.64982981e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.15599577e+00 -3.58595535e+00  5.54869304e+01 -4.32759910e-27 -3.07350134e-27  6.41200000e-02  7.10424598e-02
29200000         -4.39201907e+00  7.11151006e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.10317008e+00 -4.46591813e+00  5.34089417e+01 -5.77293608e-28 -3.07458607e-27  6.18200000e-02  6.84941494e-02
29300000         -7.21123816e+00  1.20059525e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.41183342e+00 -8.01343925e+00  5.68650430e+01 -9.78389985e-28 -3.08781677e-27  6.55000000e-02  7.25714459e-02
29400000         -3.71225056e+00  1.84312919e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.55537975e+00 -4.40442617e+00  5.38306886e+01 -2.52014106e-27 -3.11278019e-27  6.28900000e-02  6.96796677e-02
29500000         -1.95033802e+02  5.57037954e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.50737598e+02 -2.36633180e+02  1.09969277e+02 -7.84217978e-28 -3.10839651e-27  1.41920000e-01  1.57241826e-01
29600000         -8.30196126e+00  4.84341074e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.78630233e+00 -7.73694795e+00  5.42819882e+01 -2.19566260e-28 -3.11769218e-27  6.32900000e-02  7.01228521e-02
29700000         -2.89056998e+00  3.70459972e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.26102995e+00 -2.64792032e+00  5.34680541e+01 -1.65309854e-27 -3.13056508e-27  6.18600000e-02  6.85384679e-02
29800000         -4.05538599e+00  8.04451116e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.85983711e+00 -4.04711245e+00  5.41864025e+01 -6.10180084e-28 -3.15118866e-27  6.29100000e-02  6.97018269e-02
29900000         -7.59689553e+00  1.76160734e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.35850287e+00 -8.63402514e+00  5.73869828e+01 -9.47774090e-28 -3.16746485e-27  6.64700000e-02  7.36461681e-02
30000000         -2.01312934e+00  5.52971456e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.56610079e+00 -2.29191456e+00  5.21371581e+01 -1.60216074e-27 -3.17532342e-27  5.99500000e-02  6.64222624e-02
30100000         -2.98953921e+00  1.08227635e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.07181556e+00 -3.61967207e+00  5.41710558e+01 -7.47967190e-29 -3.18660783e-27  6.24800000e-02  6.92254037e-02
30200000         -3.85049450e+00  1.20592690e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.05642140e+00 -4.16388673e+00  5.29176112e+01 -1.10391130e-27 -3.18931422e-27  6.15500000e-02  6.81950000e-02
30300000         -2.21506926e+00  6.62698571e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.28133911e+00 -1.68094624e+00  5.22218494e+01 -7.46790260e-28 -3.18199718e-27  6.04200000e-02  6.69430040e-02
30400000         -1.52144343e+01  2.89370739e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.81081416e+01 -1.70681536e+01  5.83478789e+01 -4.19614652e-27 -3.19288312e-27  6.79300000e-02  7.52637912e-02
30500000         -6.11620280e+00  1.60431788e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.72052067e+00 -7.36935632e+00  5.67986202e+01 -2.26962176e-28 -3.22237737e-27  6.53700000e-02  7.24274110e-02
30600000         -9.53159207e+00  3.38665304e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.29182451e+01 -1.24968479e+01  6.00330559e+01 -9.50327714e-28 -3.23966588e-27  6.91500000e-02  7.66155036e-02
30700000         -8.76756936e+00  2.87904008e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.16466094e+01 -1.00600640e+01  5.82384469e+01 -6.46297001e-28 -3.24020034e-27  6.84300000e-02  7.58177717e-02
30800000         -1.66121126e+00  8.95000325e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.55621158e+00 -2.20007234e+00  5.07962838e+01 -1.68924961e-27 -3.23503032e-27  5.85100000e-02  6.48267985e-02
30900000         -1.38754600e+01  3.34153313e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.72169931e+01 -1.64742272e+01  6.03936029e+01 -8.01137499e-28 -3.25077694e-27  6.99300000e-02  7.74797132e-02
31000000         -5.82434346e+00  1.45493859e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.27928204e+00 -6.84635614e+00  5.55366198e+01 -1.92094626e-28 -3.27243674e-27  6.40200000e-02  7.09316637e-02
31100000         -3.34861021e+00  7.22840776e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.07145099e+00 -3.29843999e+00  5.05804897e+01 -8.68753303e-28 -3.29069477e-27  5.87400000e-02  6.50816295e-02
31200000         -1.53066483e+01  1.94601671e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.72526650e+01 -1.62228326e+01  6.12343202e+01 -3.12584351e-27 -3.28885903e-27  7.12200000e-02  7.89089829e-02
31300000         -6.67702510e+00  1.17128809e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.84831320e+00 -7.03280087e+00  5.50840933e+01 -9.28031088e-28 -3.29527563e-27  6.39400000e-02  7.08430268e-02
31400000         -3.42438340e+00  3.18932070e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.74331547e+00 -3.33997805e+00  5.48405800e+01 -3.64581849e-27 -3.30540772e-27  6.31900000e-02  7.00120560e-02
31500000         -2.67901373e+00  6.12458545e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.29147228e+00 -2.75953013e+00  5.15034743e+01 -1.28570179e-27 -3.32034660e-27  5.95200000e-02  6.59458391e-02
31600000         -1.59351068e+01  4.24917947e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.01842863e+01 -1.94504839e+01  6.00703512e+01 -5.24905651e-27 -3.32598014e-27  6.95500000e-02  7.70586880e-02
31700000         -5.93285272e+00  7.69516440e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.70236916e+00 -6.11066049e+00  5.80093324e+01 -6.86335434e-28 -3.34163893e-27  6.70300000e-02  7.42666263e-02
31800000         -6.66475275e+00  1.36826787e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.03302062e+00 -7.33380533e+00  5.66516469e+01 -3.79666063e-27 -3.37049982e-27  6.56000000e-02  7.26822420e-02
31900000         -6.50818455e+00  6.53211703e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.16139626e+00 -6.29372157e+00  5.41052250e+01 -9.90703890e-28 -3.37722613e-27  6.28800000e-02  6.96685881e-02
32000000         -2.68034285e+00  1.20829653e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.88863938e+00 -3.53444233e+00  5.35870865e+01 -3.98256376e-29 -3.38188960e-27  6.17000000e-02  6.83611941e-02
32100000         -1.08791690e+01  2.75498463e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.36341537e+01 -1.29060829e+01  5.81877006e+01 -2.39973900e-28 -3.40641052e-27  6.73900000e-02  7.46654922e-02
32200000         -8.34271480e+00  2.95555187e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.12982667e+01 -1.02458611e+01  5.54679182e+01 -8.38560947e-05  1.50953410e-05  6.46500000e-02  7.16296791e-02
32300000         -2.57384241e+00  7.46053798e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.31989621e+00 -3.02091476e+00  5.32488892e+01 -1.67712189e-04  1.50951901e+00  6.12500000e-02  6.78626117e-02
32400000         -1.60122821e+00  5.22258618e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.12348683e+00 -1.75260738e+00  5.40424996e+01 -8.10111299e-29 -3.44910787e-27  6.22400000e-02  6.89594931e-02
32500000         -5.23725523e+00  9.76924605e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.21417984e+00 -5.27448898e+00  5.16290187e+01 -5.28048648e-28 -3.46106402e-27  6.01300000e-02  6.66216953e-02
32600000         -6.32964973e-01  1.41982250e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.74947222e-01 -4.74475719e-01  4.98465629e+01 -5.71593605e-27 -3.47955697e-27  5.73600000e-02  6.35526433e-02
32700000         -8.75070393e+00  2.13262944e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.08833334e+01 -1.01179864e+01  5.69964132e+01 -4.09229156e-28 -3.48774923e-27  6.60700000e-02  7.32029837e-02
32800000         -5.07042941e+00  7.00354446e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.77078386e+00 -5.16164325e+00  5.22131017e+01 -1.24763217e-27 -3.48607627e-27  6.04200000e-02  6.69430040e-02
32900000         -1.99108832e+00  1.36533383e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.12762170e+00 -1.64663930e+00  5.38974266e+01 -6.56250524e-28 -3.49494928e-27  6.22000000e-02  6.89151746e-02
33000000         -3.13064526e+00  2.93202214e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.42384747e+00 -2.78005026e+00  5.51946109e+01 -4.08300528e-27 -3.51480443e-27  6.38700000e-02  7.07654695e-02
33100000         -2.00568109e+00  3.62792383e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.36847347e+00 -1.99807882e+00  5.30026258e+01 -7.67125069e-28 -3.53383035e-27  6.10500000e-02  6.76410195e-02
33200000         -9.65974777e-01  2.00687608e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.16666238e+00 -8.57479696e-01  5.40604838e+01 -5.23213914e-27 -3.53895600e-27  6.21900000e-02  6.89040950e-02
33300000         -1.08149893e+01  1.50578508e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.23207744e+01 -1.15171035e+01  5.66083889e+01 -1.78751648e-27 -3.54275434e-27  6.56700000e-02  7.27597993e-02
33400000         -1.62648727e+01  2.91449530e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.91793680e+01 -1.70750151e+01  5.83151302e+01 -3.28975852e-27 -3.54895342e-27  6.91100000e-02  7.65711852e-02
33500000         -4.27822580e+03  8.52125174e+02  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.13035098e+03 -4.47747773e+03  5.71532692e+02 -3.55556517e-28 -3.55528815e-27  1.40052000e+00  1.55172155e+00
33600000         -3.01835794e+00  5.53397249e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.57175519e+00 -3.00208596e+00  5.40797576e+01 -9.16632199e-28 -3.72019974e-27  6.25100000e-02  6.92586425e-02
33700000         -6.42193886e+00  2.82731351e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.70467021e+00 -5.13609861e+00  5.57385781e+01 -1.76413823e-27 -3.71221847e-27  6.55500000e-02  7.26268440e-02
33800000         -5.44183389e+00  1.11354873e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.55538261e+00 -5.69061764e+00  5.23159202e+01 -6.98669945e-28 -3.72076244e-27  6.08300000e-02  6.73972680e-02
33900000         -3.88449120e+00  1.14834809e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.03283929e+00 -4.68914896e+00  5.35801082e+01 -3.27370766e-27 -3.74500910e-27  6.16800000e-02  6.83390349e-02
34000000         -1.32838268e+00  3.17659045e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.64604172e+00 -1.35898906e+00  5.17046513e+01 -7.68799418e-28 -3.74373904e-27  5.94700000e-02  6.58904411e-02
34100000         -5.89113986e+00  2.11023013e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.00136999e+00 -7.35498108e+00  5.52357317e+01 -2.04890365e-27 -3.75511703e-27  6.39200000e-02  7.08208676e-02
34200000         -2.64046683e+00  7.18529825e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.35899666e+00 -2.89398211e+00  5.21386650e+01 -1.52458462e-27 -3.76588187e-27  6.01700000e-02  6.66660138e-02
34300000         -2.56642974e+02  1.46940842e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.71337059e+02 -2.15389670e+02  9.71951498e+01 -5.55488942e-28 -3.78624771e-27  1.75170000e-01  1.94081530e-01
34400000         -3.85418706e+00  6.19705120e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.47389218e+00 -4.02565910e+00  5.42711338e+01 -4.02790928e-28 -3.81342619e-27  6.25900000e-02  6.93472794e-02
34500000         -2.30900174e+00  4.11778545e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.35017960e+00 -1.95899491e+00  5.11896213e+01 -3.97478403e-27 -3.82766986e-27  5.90000000e-02  6.53696994e-02
34600000         -6.51193760e+00  4.62746806e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.11394057e+01 -1.04086255e+01  5.54485858e+01 -2.24939683e-28 -3.83401613e-27  6.42600000e-02  7.11975743e-02
34700000         -1.61787909e+00  3.84654571e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.00253366e+00 -1.62244470e+00  5.07635915e+01 -1.39497279e-27 -3.83493509e-27  5.85000000e-02  6.48157189e-02
34800000         -4.82103708e+00  1.36605783e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.18709491e+00 -5.31163549e+00  5.45433082e+01 -2.03027716e-28 -3.84276495e-27  6.33900000e-02  7.02336482e-02
34900000         -3.01199517e+00  2.71595918e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.28359108e+00 -2.60249933e+00  5.29192339e+01 -8.61558936e-28 -3.86405679e-27  6.13100000e-02  6.79290893e-02
35000000         -6.18490494e+00  9.55810828e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.14071576e+00 -6.17638711e+00  5.30031824e+01 -6.60728936e-28 -3.88305215e-27  6.17300000e-02  6.83944329e-02
35100000         -1.74867540e+00  1.58314678e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.90699008e+00 -1.65901901e+00  5.46987011e+01 -1.02864473e-27 -3.89611710e-27  6.28500000e-02  6.96353493e-02
35200000         -7.13117032e+00  5.59794774e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.69096509e+00 -6.81088872e+00  5.66456361e+01 -1.30545332e-27 -3.90385315e-27  6.58000000e-02  7.29038342e-02
35300000         -5.40690668e+01  4.16661394e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.82356808e+01 -4.76755865e+01  6.02542325e+01 -2.17342648e-27 -3.89938333e-27  8.10000000e-02  8.97448415e-02
35400000         -2.92572021e+00  4.96717568e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.42243778e+00 -2.71724521e+00  4.96429196e+01 -8.46453613e-05  1.50939957e-05  5.75900000e-02  6.38074744e-02
35500000         -4.71520592e+00  2.65295008e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.36815601e+00 -6.52337306e+00  5.44690746e+01 -2.53936084e-04  1.50938448e+00  6.32700000e-02  7.01006929e-02
35600000         -4.49814909e+00  5.80151160e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.07830025e+00 -4.61526924e+00  5.37055578e+01 -8.54624702e-28 -3.93655289e-27  6.19600000e-02  6.86492640e-02
35700000         -1.75622639e+01  5.84543247e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.34076964e+01 -2.20349810e+01  5.75867686e+01 -1.87974597e-27 -3.95530562e-27  6.74400000e-02  7.47208903e-02
35800000         -2.41805132e+00  5.05677206e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.92372852e+00 -2.67590915e+00  5.05199332e+01 -2.12450209e-27 -3.97919839e-27  5.80700000e-02  6.43392957e-02
35900000         -5.83905128e+00  3.57398466e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.41303594e+00 -9.24992085e+00  5.06483500e+01 -4.68750641e-28 -3.99458940e-27  5.81200000e-02  6.43946937e-02
36000000         -9.43666793e+00  1.12062884e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.05572968e+01 -9.62428124e+00  5.57009609e+01 -3.75655493e-28 -4.00158111e-27  6.47800000e-02  7.17737140e-02
36100000         -4.46981823e+00  6.68682965e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.13850120e+00 -4.56806947e+00  5.44374380e+01 -2.11668266e-28 -4.00694876e-27  6.29200000e-02  6.97129065e-02
36200000         -5.26716569e+00  5.70337728e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.83750342e+00 -5.17428400e+00  5.49828535e+01 -6.60945761e-28 -4.02337180e-27  6.36500000e-02  7.05217181e-02
36300000         -1.73066301e+00  1.74322213e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.90498522e+00 -1.45302215e+00  5.13036931e+01 -4.01750595e-28 -4.02749399e-27  5.92000000e-02  6.55912916e-02
36400000         -1.02264820e+00  5.70192195e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.07966742e+00 -7.94245729e-01  5.02200556e+01 -3.79143466e-28 -4.03868527e-27  5.77700000e-02  6.40069074e-02
36500000         -2.56279951e+00  5.29609600e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.09240911e+00 -2.60405205e+00  5.29895735e+01 -1.04423988e-27 -4.04491305e-27  6.11700000e-02  6.77739748e-02
36600000         -1.04152400e+01  1.63492005e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.20501600e+01 -1.11150730e+01  5.76309840e+01 -2.33437289e-27 -4.05994811e-27  6.69900000e-02  7.42223078e-02
36700000         -7.74756714e+00  1.41255236e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.16011950e+00 -8.67966046e+00  5.54191466e+01 -5.74583485e-28 -4.08006554e-27  6.39400000e-02  7.08430268e-02
36800000         -1.89253738e+01  4.01484171e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.29402155e+01 -1.99514116e+01  6.06479227e+01 -1.41808725e-27 -4.09653521e-27  7.27900000e-02  8.06484817e-02
36900000         -6.76004227e+00  1.95226609e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.71230836e+00 -8.20770108e+00  5.61730817e+01 -1.06214508e-27 -4.11463978e-27  6.48300000e-02  7.18291121e-02
37000000         -3.28864492e+00  5.80460866e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.86910579e+00 -3.41246590e+00  5.53905107e+01 -2.17290075e-28 -4.11364260e-27  6.38800000e-02  7.07765491e-02
37100000         -9.06556259e+00  3.50752952e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.25730921e+01 -1.22203972e+01  5.51709829e+01 -1.91322374e-27 -4.12806085e-27  6.35100000e-02  7.03666035e-02
37200000         -1.10344516e+01  2.13994511e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.31743968e+01 -1.17034492e+01  5.53728491e+01 -1.06392723e-27 -4.12117971e-27  6.50200000e-02  7.20396247e-02
