,distance_nm,Avg_No_density_per_nm_sq,StdDev_No_density_per_nm_sq
0,-0.5,0.0,0.0
1,-0.49000000000000005,0.0,0.0
2,-0.48,0.0,0.0
3,-0.4699999999999999,0.0,0.0
4,-0.4600000000000001,0.0,0.0
5,-0.45,0.0,0.0
6,-0.44000000000000006,0.0,0.0
7,-0.43,0.0,0.0
8,-0.4199999999999998,0.0,0.0
9,-0.41,0.0,0.0
10,-0.3999999999999999,0.0,0.0
11,-0.3899999999999999,0.0,0.0
12,-0.3799999999999999,0.0,0.0
13,-0.3699999999999999,0.0,0.0
14,-0.3599999999999999,0.0,0.0
15,-0.3499999999999999,0.0001531415281636359,0.00013979844911006013
16,-0.33999999999999986,0.004083774084363624,0.0006989922455503006
17,-0.32999999999999985,0.07539667903256339,0.004753147269742034
18,-0.31999999999999984,0.5084298735032712,0.006290930209952716
19,-0.30999999999999983,1.736420740671413,0.05969393776999567
20,-0.2999999999999998,3.482029973032644,0.022926945654049815
21,-0.2899999999999998,5.198082890458292,0.0549407905002539
22,-0.2799999999999998,6.6762559674697615,0.0759105578667621
23,-0.2699999999999998,8.630648149894082,0.1322493328581168
24,-0.2599999999999998,11.408278140550056,0.2719079835190688
25,-0.24999999999999972,16.138870992700824,0.32055784380936814
26,-0.2399999999999997,24.809693270149836,0.394231626490367
27,-0.22999999999999976,39.004024185404866,0.28295206099876036
28,-0.2199999999999997,60.85880062246129,0.052564216865382526
29,-0.2099999999999997,92.69600547851218,0.2115150535035296
30,-0.19999999999999973,130.21134086863836,0.1926422628736619
31,-0.18999999999999967,165.59520142260698,0.4421824945351334
32,-0.17999999999999972,195.5375861506892,1.2622401970147359
33,-0.1699999999999997,208.60224305985716,0.9282617020908263
34,-0.1599999999999997,202.15661823380185,0.7163272532399481
35,-0.1499999999999997,185.56679648783518,0.43323539379208825
36,-0.13999999999999968,156.41589822447864,0.035928201421276125
37,-0.12999999999999967,123.98802649430058,0.13951885221183516
38,-0.11999999999999963,92.99994036474098,0.43043942480987496
39,-0.10999999999999963,67.82280952135052,0.48859557963966077
40,-0.09999999999999963,50.0376671008906,0.449731610787068
41,-0.08999999999999964,39.58948424757444,0.41044824658714224
42,-0.07999999999999963,35.94313341482221,0.2918991617418055
43,-0.06999999999999962,35.8924946161761,0.3987051768618876
44,-0.05999999999999961,38.70493878090128,0.11141936394071576
45,-0.0499999999999996,42.910970851915536,0.040261953343703215
46,-0.039999999999999584,47.45585407757987,0.029497472762226036
47,-0.029999999999999583,51.95203829728816,0.1402178444573904
48,-0.01999999999999957,57.107445748564864,0.11211835618626714
49,-0.009999999999999565,60.812551880955866,0.30168505317950917
50,4.440892098500626e-16,62.867047575623154,0.008527705395708107
51,0.010000000000000451,60.8230675992231,0.03480981382839937
52,0.020000000000000462,57.208927534561305,0.02292694565404933
53,0.030000000000000464,52.25730041009435,0.17153269705804458
54,0.04000000000000048,47.401233599201504,0.3423664018705417
55,0.05000000000000049,42.576816037462486,0.26156289828492096
56,0.0600000000000005,38.22575893927727,0.065565472632621
57,0.0700000000000005,35.82036495641104,0.18774931715481005
58,0.08000000000000053,35.75701541092735,0.520050230689422
59,0.09000000000000052,39.88433273646549,0.656213920122623
60,0.1000000000000005,50.190400251645805,0.9741155933989055
61,0.11000000000000054,67.98549687143637,1.014377546742597
62,0.12000000000000055,93.40510180108589,1.097417825513979
63,0.13000000000000056,124.35725071870311,0.7726660282312978
64,0.14000000000000054,156.7807323917405,0.5812819513996355
65,0.15000000000000058,185.25484719496586,0.22465610771985967
66,0.1600000000000006,204.38457223270248,0.9239279501683837
67,0.1700000000000006,208.3402689523453,1.3149442123292296
68,0.1800000000000006,195.06136704527634,1.47361545206917
69,0.1900000000000006,165.26569190117488,1.6549340405648834
70,0.20000000000000068,130.334517704458,1.0986760115559708
71,0.21000000000000069,92.89937742791349,0.6781622766328872
72,0.22000000000000064,61.52971365734618,0.10974178255139479
73,0.23000000000000065,39.22771291087588,0.0
74,0.24000000000000066,24.839964245550174,0.180899193148419
75,0.2500000000000007,16.260312224534587,0.3117505415154331
76,0.2600000000000007,11.469687893343671,0.22004275889923283
77,0.2700000000000007,8.695784346539682,0.3130087275574257
78,0.2800000000000007,6.822863457098416,0.3137077198029737
79,0.2900000000000007,5.22963004526,0.22591429376185768
80,0.3000000000000007,3.486522124525444,0.25303519288920895
81,0.3100000000000007,1.71370474732714,0.16957551877050298
82,0.32000000000000073,0.5170057990804348,0.05158562772161221
83,0.33000000000000074,0.07422259398330887,0.016356418545877032
84,0.34000000000000075,0.0030117833872181725,0.00041939534733018033
85,0.35000000000000075,0.0,0.0
86,0.3600000000000008,0.0,0.0
87,0.3700000000000008,0.0,0.0
88,0.3800000000000008,0.0,0.0
89,0.3900000000000008,0.0,0.0
90,0.4000000000000008,0.0,0.0
91,0.41000000000000086,0.0,0.0
92,0.4200000000000008,0.0,0.0
93,0.43000000000000077,0.0,0.0
94,0.4400000000000007,0.0,0.0
95,0.4500000000000008,0.0,0.0
96,0.46000000000000096,0.0,0.0
97,0.4700000000000009,0.0,0.0
98,0.480000000000001,0.0,0.0
99,0.49000000000000093,0.0,0.0
