	distance_nm	Avg_order_param	StdDev_order_param
106	0.06000000000000093	-0.0075227409601211544	0.008190906445519385
107	0.07000000000000095	-0.005161771178245544	0.009956603095191878
108	0.08000000000000096	0.00024380981922149657	0.010664463565118928
109	0.09000000000000097	0.002643698453903198	0.007573158833591662
110	0.10000000000000098	0.0065989911556243895	0.01053084948088784
111	0.11000000000000101	0.007771259546279908	0.012147388420928069
112	0.12000000000000097	0.009242495894432068	0.01337231533377305
113	0.13000000000000098	0.010587230324745178	0.015998479073034668
114	0.140000000000001	0.01324637234210968	0.01568327002234025
115	0.15000000000000102	0.016771385073661806	0.01656354852731201
116	0.16000000000000106	0.01891588270664215	0.015024740084896316
117	0.17000000000000104	0.023226049542427064	0.010455744558270986
118	0.18000000000000105	0.023056694865226747	0.009340702211072204
119	0.19000000000000106	0.02539238929748535	0.008730823599577367
