	distance_nm	Avg_No_density_per_nm_sq	StdDev_No_density_per_nm_sq
101	0.010000000000000895	71.49765424561146	0.7304598715168963
102	0.020000000000000902	72.09373086744866	0.6744295959926924
103	0.030000000000000922	71.76146304567213	0.7519667676278151
104	0.040000000000000924	71.7232226200932	0.6095764114576815
105	0.05000000000000093	71.8879891736902	0.8041724615653013
106	0.06000000000000093	69.69684469302027	1.0051366961616583
107	0.07000000000000095	69.64839466633325	1.151887541557382
108	0.08000000000000096	68.73322243129203	1.225217565644815
109	0.09000000000000097	67.78295469244179	1.1058916789292306
110	0.10000000000000098	66.80114657873976	1.4149249776774442
111	0.11000000000000101	65.76423396619991	1.4897094076960995
112	0.12000000000000097	64.74564394136296	1.6052843882706465
113	0.13000000000000098	63.84227655760297	1.604587668860484
114	0.140000000000001	63.022272390033535	1.606341461551266
115	0.15000000000000102	62.35832926797341	1.4791760248750774
