#STEPS          TOT_EN          EN_INTER        EN_TC           EN_INTRA(B)     EN_INTRA(NB)    EN_ELECT        EN_REAL         EN_RECIP        TOTAL_VIR       PRESSURE        TOT_MOL         TOT_DENS        
1000000           1.21982092e+10  1.76259518e+04  0.00000000e+00  0.00000000e+00  1.21993558e+10 -1.16427346e+06 -1.08634164e+06  9.97601658e+04  1.13746937e+08  2.23357329e+05  2.09000000e+02  1.97654448e+03
2000000           1.21981530e+10 -1.90077140e+04  0.00000000e+00  0.00000000e+00  1.21993558e+10 -1.18381781e+06 -1.13094838e+06  1.24822079e+05  4.45175076e+06  9.09356786e+03  2.09000000e+02  1.97654448e+03
3000000           1.21981629e+10 -2.22984787e+04  0.00000000e+00  0.00000000e+00  1.21993558e+10 -1.17062884e+06 -1.12386678e+06  1.30929447e+05  4.86778205e+05  1.32058201e+03  2.09000000e+02  1.97654448e+03
4000000           1.21981664e+10 -2.64306625e+04  0.00000000e+00  0.00000000e+00  1.21993558e+10 -1.16300816e+06 -1.12044337e+06  1.35126714e+05  4.45434440e+06  9.09865248e+03  2.09000000e+02  1.97654448e+03
5000000           1.21981653e+10 -3.72640617e+04  0.00000000e+00  0.00000000e+00  1.21993558e+10 -1.15325357e+06 -1.11653998e+06  1.40977917e+05  1.72794852e+06  3.75378909e+03  2.09000000e+02  1.97654448e+03
6000000           1.21981653e+10 -3.72640617e+04  0.00000000e+00  0.00000000e+00  1.21993558e+10 -1.15325357e+06 -1.11653998e+06  1.40977917e+05  1.89857674e+06  4.08829097e+03  2.09000000e+02  1.97654448e+03
7000000           1.21981653e+10 -3.72640617e+04  0.00000000e+00  0.00000000e+00  1.21993558e+10 -1.15325357e+06 -1.11653998e+06  1.40977917e+05  4.90923020e+05  1.32870756e+03  2.09000000e+02  1.97654448e+03
8000000           1.21981653e+10 -3.72640617e+04  0.00000000e+00  0.00000000e+00  1.21993558e+10 -1.15325357e+06 -1.11653998e+06  1.40977917e+05  1.58341679e+06  3.47044713e+03  2.09000000e+02  1.97654448e+03
9000000           1.21981653e+10 -3.72640617e+04  0.00000000e+00  0.00000000e+00  1.21993558e+10 -1.15325357e+06 -1.11653998e+06  1.40977917e+05  3.83092825e+06  7.87649902e+03  2.09000000e+02  1.97654448e+03
10000000          1.21981653e+10 -3.72640617e+04  0.00000000e+00  0.00000000e+00  1.21993558e+10 -1.15325357e+06 -1.11653998e+06  1.40977917e+05  1.98326374e+06  4.25431251e+03  2.09000000e+02  1.97654448e+03
