	distance_nm	Avg_No_density_per_nm_sq	StdDev_No_density_per_nm_sq
101	0.010000000000000895	70.86133281800338	0.7351087079353105
102	0.020000000000000902	71.24872406405474	0.5878645278356455
103	0.030000000000000922	70.94997364770188	0.45893795438358354
104	0.040000000000000924	70.5618118949281	0.4836696756406917
105	0.05000000000000093	70.84735517492652	0.5835084884062379
106	0.06000000000000093	69.02939339834793	0.6075812262658036
107	0.07000000000000095	69.0877240128961	0.6823517807087692
108	0.08000000000000096	68.37709977069268	0.6590617799354118
109	0.09000000000000097	67.83606297286957	0.546829300630205
110	0.10000000000000098	67.1230620972548	0.530485266897023
111	0.11000000000000101	66.32963551291134	0.6385298055533861
112	0.12000000000000097	65.56435955445401	0.5311958828070632
113	0.13000000000000098	64.6319596026866	0.4129456473735838
114	0.140000000000001	63.61341482891296	0.3177683390438025
