#STEPS          TOT_EN          EN_INTER        EN_TC           EN_INTRA(B)     EN_INTRA(NB)    EN_ELECT        EN_REAL         EN_RECIP        TOTAL_VIR       PRESSURE        TOT_MOL         TOT_DENS        
21800000         -4.62228025e+00  6.30641256e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.25292150e+00 -4.57074288e+00  5.34164701e+01 -9.29206762e-29 -2.63632676e-27  6.18800000e-02  6.85606271e-02
21900000         -8.38582772e+00  2.06884381e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.04546715e+01 -9.66256330e+00  5.62615087e+01 -8.88504927e-28 -2.65674248e-27  6.52600000e-02  7.23055353e-02
22000000         -6.82871536e+00  1.30769866e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.13641402e+00 -7.27807437e+00  5.35812669e+01 -1.09690889e-28 -2.66853160e-27  6.22700000e-02  6.89927319e-02
22100000         -1.06941468e+01  1.29097419e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.19851210e+01 -1.13960243e+01  5.85364950e+01 -2.09567061e-27 -2.68567775e-27  6.76300000e-02  7.49314029e-02
22200000         -1.44945055e+00  1.70913037e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.62036359e+00 -1.24903557e+00  4.83681624e+01 -2.73905317e-27 -2.69864470e-27  5.57500000e-02  6.17688261e-02
22300000         -3.44329118e+00  7.76178416e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.21946959e+00 -3.50613890e+00  5.23711869e+01 -7.94454221e-29 -2.70608975e-27  6.07200000e-02  6.72753923e-02
22400000         -5.72904230e+00  2.15661088e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.88565318e+00 -7.19745345e+00  5.32705688e+01 -5.73971931e-28 -2.71715304e-27  6.17200000e-02  6.83833533e-02
22500000         -3.38058993e+00  1.10664027e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.49125396e+00 -2.79132658e+00  5.47100978e+01 -8.01928081e-29 -2.73344843e-27  6.33800000e-02  7.02225686e-02
22600000         -8.90971873e+00  1.57819288e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.04879116e+01 -9.54762246e+00  6.02048222e+01 -1.92685057e-28 -2.73511031e-27  6.99400000e-02  7.74907928e-02
22700000         -6.67767929e+00  1.49829042e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.17596971e+00 -7.33826085e+00  5.34270475e+01 -2.11901191e-27 -2.75705224e-27  6.20700000e-02  6.87711397e-02
22800000         -7.88672014e+00  2.26482822e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.01515484e+01 -9.47996808e+00  5.53067080e+01 -1.17015416e-27 -2.76985271e-27  6.40300000e-02  7.09427433e-02
22900000         -7.47288341e+00  1.75557799e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.22846140e+00 -7.62217847e+00  5.59893696e+01 -6.55659587e-28 -2.79382900e-27  6.58800000e-02  7.29924711e-02
23000000         -3.35378274e+00  4.36038331e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.78982107e+00 -3.32511428e+00  4.92801722e+01 -3.77670198e-28 -2.79817111e-27  5.69000000e-02  6.30429813e-02
23100000         -1.45733454e+01  5.49533430e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.00686797e+01 -1.93239144e+01  6.17904051e+01 -2.31245101e-28 -2.81431096e-27  7.15300000e-02  7.92524508e-02
23200000         -8.62877453e-01  1.79291841e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.04216929e+00 -6.40838868e-01  5.34525280e+01 -2.15833859e-27 -2.82980140e-27  6.16000000e-02  6.82503980e-02
23300000         -1.67127721e+00  1.81814181e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.85309139e+00 -1.54411564e+00  5.26269192e+01 -1.00144598e-28 -2.84551731e-27  6.05500000e-02  6.70870390e-02
23400000         -1.55577003e+01  4.11633840e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.96740387e+01 -1.87484886e+01  6.05255491e+01 -1.66845090e-28 -2.84210958e-27  7.02900000e-02  7.78785792e-02
23500000         -6.27633912e+00  2.06964147e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.34598059e+00 -7.60088815e+00  5.43676874e+01 -8.32341961e-05  1.50964010e-05  6.30400000e-02  6.98458619e-02
23600000         -6.36900841e+00  1.64867018e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.01767859e+00 -7.71706389e+00  5.27139628e+01 -5.82639372e-04  1.50962501e+00  6.06400000e-02  6.71867555e-02
23700000         -6.12014009e+00  1.54665733e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.66679742e+00 -6.61880465e+00  5.31817936e+01 -1.85477296e-28 -2.87339587e-27  6.20300000e-02  6.87268213e-02
23800000         -3.51555541e+00  5.54072597e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.06962801e+00 -3.65848784e+00  5.54447529e+01 -6.93068436e-28 -2.88073893e-27  6.38900000e-02  7.07876287e-02
23900000         -5.58172777e+01  1.76147241e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.34320018e+01 -6.59728867e+01  6.90465854e+01 -2.28335931e-27 -2.90430974e-27  8.75100000e-02  9.69576677e-02
24000000         -3.32538171e+00  1.09362634e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.41900805e+00 -4.22030876e+00  5.14870168e+01 -3.69150868e-27 -2.92655525e-27  5.91200000e-02  6.55026547e-02
24100000         -2.14019359e+00  1.63564760e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.30375835e+00 -1.74120932e+00  4.96981380e+01 -2.58535576e-28 -2.93667537e-27  5.74900000e-02  6.36966783e-02
24200000         -1.44758074e+01  1.67956001e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.61553674e+01 -1.37814790e+01  5.62446376e+01 -3.60489145e-27 -2.95406404e-27  6.70500000e-02  7.42887855e-02
24300000         -4.89848978e+01  8.17754975e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.71624476e+01 -5.26939913e+01  6.99040719e+01 -1.56621919e-28 -2.96429302e-27  8.50700000e-02  9.42542428e-02
24400000         -2.73722779e+00  6.60519976e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.39774776e+00 -2.97465621e+00  5.42175927e+01 -2.81661663e-27 -2.98194073e-27  6.25000000e-02  6.92475629e-02
24500000         -1.46352908e+01  8.48184987e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.31171407e+01 -2.19779625e+01  5.79427009e+01 -5.77541675e-28 -2.98318164e-27  6.75800000e-02  7.48760048e-02
24600000         -3.10332955e+00  1.09927053e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.20260008e+00 -4.02375007e+00  5.43306966e+01 -1.74868193e-28 -2.98045053e-27  6.23500000e-02  6.90813688e-02
24700000         -3.23775483e+00  2.55248860e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.49300369e+00 -2.80618840e+00  5.52477604e+01 -1.88977232e-27 -2.98231550e-27  6.39800000e-02  7.08873452e-02
24800000         -4.41657518e+00  3.96136865e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.81271205e+00 -4.11845726e+00  5.38939744e+01 -9.87310651e-28 -3.00489019e-27  6.24400000e-02  6.91810853e-02
24900000         -5.75993529e+00  2.25733961e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.01727490e+00 -7.73688704e+00  5.68344266e+01 -2.40860567e-27 -3.01863543e-27  6.53300000e-02  7.23830926e-02
25000000         -2.91960342e+00  2.36550247e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.15615367e+00 -2.48577159e+00  5.28774885e+01 -2.15255971e-27 -3.03226184e-27  6.12500000e-02  6.78626117e-02
25100000         -8.15218380e-01  3.78761855e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.53094565e-01 -5.20556303e-01  5.23847939e+01 -2.84810069e-28 -3.03344668e-27  6.03000000e-02  6.68100487e-02
25200000         -3.28300472e+00  1.70022415e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.45302714e+00 -2.87643598e+00  5.11091249e+01 -6.78793398e-28 -3.04431840e-27  5.91200000e-02  6.55026547e-02
25300000         -2.21325855e+00  5.48678470e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.76193702e+00 -2.38394492e+00  5.28813757e+01 -1.02373054e-27 -3.06089539e-27  6.09200000e-02  6.74969845e-02
25400000         -1.37989973e+00  1.18539833e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.39175372e+00 -1.03060273e+00  5.15868404e+01 -1.81058065e-28 -3.08524742e-27  5.94200000e-02  6.58350430e-02
25500000         -6.02733808e+00  5.53664765e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.58100284e+00 -5.94870962e+00  5.99183275e+01 -1.59765676e-27 -3.09421088e-27  6.92600000e-02  7.67373793e-02
25600000         -5.44146688e+00  1.39909896e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.84056584e+00 -6.51611263e+00  5.38441356e+01 -8.48982105e-05  1.50935647e-05  6.19600000e-02  6.86492640e-02
25700000         -2.65893674e+00  3.29865243e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.98880198e+00 -2.55606209e+00  5.25031551e+01 -4.24491053e-04  1.50934138e+00  6.05500000e-02  6.70870390e-02
25800000         -1.23600718e+00  1.33730296e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.24938021e+00 -9.34215598e-01  5.00067200e+01 -8.38335973e-05  1.50953794e-05  5.75600000e-02  6.37742356e-02
25900000         -2.16470686e+01  4.19344446e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.58405131e+01 -2.41048929e+01  6.40517637e+01 -5.03001584e-04  1.50952284e+00  7.52500000e-02  8.33740658e-02
26000000         -5.72275615e+00  8.77389344e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.60014549e+00 -6.00577642e+00  5.51478714e+01 -1.54845626e-27 -3.17980131e-27  6.37600000e-02  7.06435938e-02
26100000         -4.14393185e+00  1.18590885e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.32984070e+00 -4.78457600e+00  5.27927857e+01 -1.27322174e-27 -3.19143698e-27  6.10100000e-02  6.75967010e-02
26200000         -5.95755478e+01  1.70984728e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.66740205e+01 -6.68048123e+01  6.77030785e+01 -1.12451716e-28 -3.19499788e-27  8.87300000e-02  9.83093801e-02
26300000         -6.42390270e+00  7.66496932e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.19039963e+00 -6.31174551e+00  5.62973579e+01 -2.80989762e-28 -3.19246111e-27  6.54000000e-02  7.24606498e-02
26400000         -2.21627721e+00  2.49084028e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.46536123e+00 -1.94822460e+00  5.27247461e+01 -3.75568328e-28 -3.20038934e-27  6.09000000e-02  6.74748253e-02
26500000         -3.94917780e+00  2.53450828e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.20262863e+00 -3.54532900e+00  5.54958388e+01 -1.13132550e-28 -3.20841134e-27  6.42300000e-02  7.11643355e-02
26600000         -1.22434740e+02  1.49522320e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.37386972e+02 -1.19665502e+02  9.05545095e+01 -2.66387671e-28 -3.24144416e-27  1.23850000e-01  1.37220971e-01
26700000         -4.38788725e+00  6.19970594e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.00785784e+00 -4.48483719e+00  5.21418565e+01 -1.32262007e-27 -3.26713944e-27  6.02400000e-02  6.67435710e-02
26800000         -2.31366437e+00  5.52507079e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.86617145e+00 -2.34100106e+00  5.33636581e+01 -8.39407552e-05  1.50951967e-05  6.16400000e-02  6.82947165e-02
26900000         -6.87645504e+01  9.98264696e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.87471974e+01 -6.71154099e+01  6.81610967e+01 -8.39407552e-05  1.50950458e+00  9.12700000e-02  1.01123601e-01
27000000         -4.47238227e+00  1.14220612e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.61458839e+00 -5.02357701e+00  5.59992525e+01 -1.36174240e-28 -3.31522537e-27  6.47300000e-02  7.17183160e-02
27100000         -5.16554388e+00  1.30808241e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.47362630e+00 -5.09018254e+00  5.45511319e+01 -3.11671825e-28 -3.31961466e-27  6.39800000e-02  7.08873452e-02
27200000         -1.02961624e+01  4.34597172e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.46421341e+01 -1.41841607e+01  5.92883365e+01 -5.86392495e-29 -3.33039818e-27  6.83400000e-02  7.57180552e-02
27300000         -2.44296725e+00  9.64278992e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.40724624e+00 -2.98351030e+00  5.48114390e+01 -2.36696401e-27 -3.33429277e-27  6.31800000e-02  7.00009764e-02
27400000         -2.37822936e+00  6.21963954e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.00019331e+00 -2.52289736e+00  5.55796749e+01 -4.69652173e-28 -3.33505373e-27  6.41200000e-02  7.10424598e-02
27500000         -2.41081149e+01  3.19326030e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.73013752e+01 -2.51328478e+01  6.03841280e+01 -3.33716890e-28 -3.34621163e-27  7.15500000e-02  7.92746100e-02
27600000         -1.11612934e+00  4.14594999e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.53072434e+00 -1.13666412e+00  5.03649499e+01 -5.68782524e-28 -3.34282224e-27  5.80600000e-02  6.43282161e-02
27700000         -7.57214202e+00  1.38547093e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.95761295e+00 -8.19328005e+00  5.29234179e+01 -3.53825871e-28 -3.35024133e-27  6.14100000e-02  6.80398854e-02
27800000         -5.16092667e+00  3.97170939e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.55809761e+00 -4.74351403e+00  5.29518498e+01 -5.90564696e-28 -3.35569263e-27  6.15000000e-02  6.81396019e-02
27900000         -6.03607758e+00  6.49994573e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.68607215e+00 -5.99351005e+00  5.33536316e+01 -7.07001639e-28 -3.34695549e-27  6.18200000e-02  6.84941494e-02
28000000         -8.74781605e-01 -1.27979363e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.61983669e-01 -5.60270591e-01  5.12528654e+01 -7.89839059e-28 -3.36534304e-27  5.89700000e-02  6.53364606e-02
28100000         -8.24970168e+00  2.52677534e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.07764770e+01 -1.02832028e+01  5.93579457e+01 -6.54453845e-28 -3.38008499e-27  6.84600000e-02  7.58510105e-02
28200000         -6.36098143e+00  1.90339587e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.26437730e+00 -7.22432098e+00  5.68266140e+01 -3.55928529e-27 -3.38926433e-27  6.61900000e-02  7.33359390e-02
28300000         -1.01207828e+01  2.21764009e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.23384228e+01 -1.18854553e+01  5.72650801e+01 -1.21429849e-27 -3.39289233e-27  6.60200000e-02  7.31475857e-02
28400000         -5.60289015e+00  8.41471264e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.44436142e+00 -5.68861644e+00  5.31680535e+01 -2.53647647e-27 -3.40424403e-27  6.16800000e-02  6.83390349e-02
28500000         -2.11131261e+01  4.34862687e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.54617530e+01 -2.34337259e+01  5.82865459e+01 -1.26003494e-27 -3.40892403e-27  6.89900000e-02  7.64382299e-02
28600000         -1.14339715e+01  2.24803365e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.36820051e+01 -1.30443658e+01  5.72902285e+01 -8.37680163e-05  1.50954912e-05  6.62600000e-02  7.34134963e-02
28700000         -2.11997435e+00  1.04690896e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.16688331e+00 -2.54591847e+00  5.34514563e+01 -1.67536033e-04  1.50953402e+00  6.18500000e-02  6.85273883e-02
28800000         -4.71006253e+00  1.57522963e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.28529216e+00 -5.63140004e+00  5.61461920e+01 -4.63737231e-28 -3.43598019e-27  6.49700000e-02  7.19842266e-02
28900000         -5.02047223e+00  1.56889950e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.58937173e+00 -6.05148926e+00  5.38580116e+01 -3.64649838e-28 -3.45267952e-27  6.22200000e-02  6.89373338e-02
29000000         -3.58411572e+00  1.69793206e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.28204777e+00 -4.52186339e+00  5.31024166e+01 -4.44451103e-27 -3.45919429e-27  6.16100000e-02  6.82614776e-02
29100000         -2.77531407e+00  4.09683443e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.18499751e+00 -2.41800779e+00  5.00707029e+01 -1.78877232e-27 -3.46475691e-27  5.81500000e-02  6.44279325e-02
29200000         -3.89356450e+00  3.88999460e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.28256396e+00 -3.70051254e+00  5.40761179e+01 -1.05666072e-27 -3.46327322e-27  6.25200000e-02  6.92697221e-02
29300000         -8.20252359e+00  2.27987233e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.04823959e+01 -9.57908924e+00  5.55645621e+01 -5.72004844e-28 -3.48141650e-27  6.45900000e-02  7.15632014e-02
29400000         -5.14937746e+00  5.93060807e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.74243827e+00 -5.02563896e+00  5.41337052e+01 -8.50221932e-05  1.50933534e-05  6.27400000e-02  6.95134736e-02
29500000         -2.87901825e+00  3.84667820e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.26368607e+00 -2.69475300e+00  5.40105537e+01 -8.50221932e-05  1.50932025e+00  6.24300000e-02  6.91700057e-02
29600000         -1.41532482e+01  2.97117362e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.71244219e+01 -1.54632320e+01  6.09176930e+01 -1.30474091e-27 -3.52980310e-27  7.15800000e-02  7.93078489e-02
29700000         -2.33682836e+00  6.25100005e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.39933836e+00 -1.88098662e+00  5.54599365e+01 -1.66391733e-28 -3.54595038e-27  6.40300000e-02  7.09427433e-02
29800000         -1.62316234e+00  8.91137533e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.51429987e+00 -2.20293460e+00  5.29392600e+01 -3.94646350e-28 -3.53990011e-27  6.09100000e-02  6.74859049e-02
29900000         -6.68439238e+00  1.63051202e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.31490441e+00 -7.16723615e+00  5.26537351e+01 -1.87489871e-28 -3.54946503e-27  6.15400000e-02  6.81839204e-02
30000000         -2.78537760e+00  1.73403438e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.95878104e+00 -2.50412229e+00  5.22014759e+01 -2.11078070e-27 -3.56202208e-27  6.02300000e-02  6.67324914e-02
30100000         -7.89094670e+00  1.92611975e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.81706645e+00 -8.34172827e+00  5.41794772e+01 -1.47142563e-28 -3.58142425e-27  6.36600000e-02  7.05327977e-02
30200000         -1.72477591e+01  2.08276751e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.93305266e+01 -1.81185326e+01  5.99331173e+01 -1.01163024e-27 -3.59197785e-27  6.99400000e-02  7.74907928e-02
30300000         -1.01629317e+01  4.12446976e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.42874015e+01 -1.39445474e+01  5.63173499e+01 -2.01209840e-27 -3.60992326e-27  6.48100000e-02  7.18069528e-02
30400000         -2.09557314e+00  2.25838482e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.32141162e+00 -1.77175341e+00  5.29982124e+01 -5.32531306e-28 -3.63039845e-27  6.12500000e-02  6.78626117e-02
30500000         -5.32025666e+00  2.33755587e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.65781252e+00 -7.46605384e+00  5.46937159e+01 -1.68747549e-27 -3.64066402e-27  6.27800000e-02  6.95577920e-02
30600000         -3.34758275e+00  4.14255554e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.76183830e+00 -3.17968418e+00  5.54048766e+01 -4.68009526e-27 -3.65925154e-27  6.40400000e-02  7.09538229e-02
30700000         -1.06439832e+00  5.59553714e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.12035370e+00 -7.86392141e-01  5.20074427e+01 -5.37835257e-28 -3.66698030e-27  5.98700000e-02  6.63336255e-02
30800000         -9.99577758e+00  3.05531581e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.30510934e+01 -1.14914666e+01  5.50481222e+01 -2.88270792e-27 -3.66675791e-27  6.47500000e-02  7.17404752e-02
30900000         -6.29184970e+00  2.63748929e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.92933898e+00 -8.51995256e+00  5.47296209e+01 -3.80012444e-27 -3.68020453e-27  6.30700000e-02  6.98791007e-02
31000000         -3.49146702e+00  1.14860752e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.64007454e+00 -4.01236517e+00  5.35496219e+01 -7.81000001e-28 -3.69732477e-27  6.19700000e-02  6.86603436e-02
31100000         -8.47122107e+00  2.30216748e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.07733885e+01 -1.00128029e+01  5.64416540e+01 -5.01392597e-28 -3.71547534e-27  6.54300000e-02  7.24938887e-02
31200000         -1.66271059e+02  2.39949130e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.90265973e+02 -1.58516666e+02  7.95515822e+01 -1.79073121e-27 -3.72215995e-27  1.27310000e-01  1.41054516e-01
31300000         -1.04163209e+01  2.74346695e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.31597878e+01 -1.22585476e+01  5.82680640e+01 -1.53441447e-27 -3.73607501e-27  6.76800000e-02  7.49868009e-02
31400000         -1.04353273e+01  1.36982510e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.18051524e+01 -1.11891163e+01  5.67523112e+01 -4.46914331e-27 -3.75254033e-27  6.56200000e-02  7.27044013e-02
31500000         -3.62847213e+00  4.43082742e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.07155487e+00 -3.34674791e+00  5.15553998e+01 -4.18626341e-28 -3.75454083e-27  5.98000000e-02  6.62560682e-02
31600000         -3.90221812e+00  3.13165958e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.21538408e+00 -3.59344502e+00  5.31707218e+01 -2.21379999e-27 -3.77333506e-27  6.15300000e-02  6.81728407e-02
31700000         -1.69644096e+00  1.99693043e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.89613401e+00 -1.47275941e+00  5.14197067e+01 -1.95322837e-27 -3.78313936e-27  5.93000000e-02  6.57020877e-02
31800000         -4.38197870e+00  2.89117830e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.27315699e+00 -6.43432784e+00  5.46935911e+01 -5.12185058e-28 -3.79562706e-27  6.35200000e-02  7.03776832e-02
31900000         -2.93650782e+00  8.69670050e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.80617787e+00 -3.15326202e+00  5.36468106e+01 -6.46356534e-28 -3.79840149e-27  6.21100000e-02  6.88154581e-02
32000000         -3.88425490e+00  1.02857244e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.91282734e+00 -4.05392650e+00  5.31173527e+01 -2.24014782e-28 -3.81655396e-27  6.17400000e-02  6.84055126e-02
32100000         -3.15309626e+00  2.84772859e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.43786912e+00 -3.05088766e+00  5.32657993e+01 -8.47184877e-05  1.50938711e-05  6.13700000e-02  6.79955670e-02
32200000         -1.45540093e+01  5.71876787e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.02727772e+01 -1.82899378e+01  5.88737692e+01 -8.47184877e-05  1.50937201e+00  6.96100000e-02  7.71251657e-02
32300000         -3.75606941e+00  9.05212153e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.66128156e+00 -4.08532344e+00  5.30505951e+01 -1.24127031e-27 -3.84631222e-27  6.13400000e-02  6.79623282e-02
32400000         -3.68735035e+00  6.05362694e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.29271304e+00 -3.75647924e+00  5.34924748e+01 -1.04569910e-27 -3.87429217e-27  6.18000000e-02  6.84719902e-02
32500000         -2.25697276e+00  2.88859876e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.54583264e+00 -2.14568163e+00  5.05337093e+01 -5.03019856e-28 -3.89679061e-27  5.82600000e-02  6.45498083e-02
32600000         -1.30362598e+00  1.24850037e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.42847601e+00 -1.10484563e+00  5.28308273e+01 -4.58848009e-29 -3.90738228e-27  6.08000000e-02  6.73640292e-02
32700000         -1.36766636e+00  1.09095704e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.47676206e+00 -1.10877632e+00  5.38618006e+01 -1.14835501e-28 -3.91370481e-27  6.20300000e-02  6.87268213e-02
32800000         -4.70828853e+00  5.75897505e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.28418603e+00 -4.56939172e+00  5.62164275e+01 -1.56343027e-27 -3.91894885e-27  6.51200000e-02  7.21504208e-02
32900000         -8.08903152e+00  1.70266272e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.79169425e+00 -9.12258184e+00  5.81330064e+01 -1.79298220e-27 -3.91788860e-27  6.72600000e-02  7.45214573e-02
33000000         -6.93601591e-01 -2.79818966e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.90803402e-01 -3.73504472e-01  5.27322486e+01 -6.46782011e-28 -3.93729304e-27  6.06800000e-02  6.72310739e-02
33100000         -6.22982558e+00  7.47742052e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.97756763e+00 -6.32336190e+00  5.40826462e+01 -1.01645123e-27 -3.93740117e-27  6.26100000e-02  6.93694386e-02
33200000         -5.14363518e+00  1.02730164e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.17093682e+00 -5.39955481e+00  5.46823557e+01 -2.36157650e-27 -3.94636793e-27  6.34300000e-02  7.02779667e-02
33300000         -2.65694592e+00  8.50953245e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.50789917e+00 -3.13705411e+00  5.43048093e+01 -9.49810148e-28 -3.94872198e-27  6.25400000e-02  6.92918814e-02
33400000         -4.79744371e+00  2.75616686e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.55361057e+00 -7.05605400e+00  5.52446839e+01 -3.24216665e-28 -3.94672888e-27  6.37600000e-02  7.06435938e-02
33500000         -1.73397932e+00  3.53891666e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.08787099e+00 -1.68975096e+00  5.18646017e+01 -3.68979985e-27 -3.95541645e-27  5.97800000e-02  6.62339090e-02
