# Bins	S_mean	S_std
-5.399999999999995914e-01 -1.001819223165512085e-01 6.054587629098995283e-03
-5.299999999999995826e-01 -8.484994620084762573e-02 5.396543544507615385e-03
-5.199999999999995737e-01 -6.230442039668560028e-02 5.376357154292277750e-03
-5.099999999999995648e-01 -5.090250074863433838e-02 4.844895768199328906e-03
-4.999999999999995559e-01 -3.370389714837074280e-02 6.508370679850960551e-03
-4.899999999999995470e-01 -1.164297387003898621e-02 5.419170450769136491e-03
-4.799999999999995381e-01 1.480761915445327759e-03 8.397426375761612299e-03
-4.699999999999995293e-01 1.796072348952293396e-02 3.252234249424805577e-03
-4.599999999999995204e-01 2.954209409654140472e-02 5.038967784696397369e-03
-4.499999999999995115e-01 3.551353514194488525e-02 3.284989246572696600e-03
-4.399999999999995026e-01 3.707248531281948090e-02 4.671548564132337392e-03
-4.299999999999994937e-01 3.457733802497386932e-02 3.157915584460823342e-03
-4.199999999999994849e-01 3.107503801584243774e-02 2.828714771107573595e-03
-4.099999999999994760e-01 2.531304396688938141e-02 2.449242031473128703e-03
-3.999999999999994671e-01 1.724527776241302490e-02 1.927108586592625678e-03
-3.899999999999994582e-01 1.122234389185905457e-02 3.206847530454182398e-03
-3.799999999999994493e-01 1.797731965780258179e-04 3.467149186919868138e-03
-3.699999999999994404e-01 -1.054072007536888123e-02 3.824988532670308989e-03
-3.599999999999994316e-01 -1.933776214718818665e-02 4.383860393159576783e-03
-3.499999999999994227e-01 -2.520533464848995209e-02 3.217886277432413511e-03
-3.399999999999994138e-01 -3.740961477160453796e-02 4.582887449321745507e-03
-3.299999999999994049e-01 -4.500627890229225159e-02 2.343123102997590832e-03
-3.199999999999993960e-01 -5.147338658571243286e-02 3.502322749906342739e-03
-3.099999999999993872e-01 -5.321159772574901581e-02 4.001978155532401847e-03
-2.999999999999993783e-01 -5.732508376240730286e-02 4.056294373452127948e-03
-2.899999999999993694e-01 -5.324048176407814026e-02 3.888597062285854573e-03
-2.799999999999993605e-01 -5.465215630829334259e-02 4.968137785567909408e-03
-2.699999999999993516e-01 -5.194975249469280243e-02 4.855415492103378090e-03
-2.599999999999993427e-01 -4.769016988575458527e-02 3.627270129324403763e-03
-2.499999999999993339e-01 -4.239052720367908478e-02 4.764710126996820304e-03
-2.399999999999993250e-01 -3.844689205288887024e-02 3.731416358488707022e-03
-2.299999999999993161e-01 -3.294909559190273285e-02 4.734823738319705703e-03
-2.199999999999993072e-01 -2.653177641332149506e-02 4.409159754447907094e-03
-2.099999999999992983e-01 -2.371976524591445923e-02 4.077090146809780706e-03
-1.999999999999992895e-01 -1.801443286240100861e-02 3.460612965064399985e-03
-1.899999999999992806e-01 -1.917160488665103912e-02 2.989868535214592823e-03
-1.799999999999992717e-01 -1.458363607525825500e-02 3.895895588983476054e-03
-1.699999999999992628e-01 -1.439150609076023102e-02 3.410323101900560733e-03
-1.599999999999992539e-01 -1.806093007326126099e-02 3.435571124822647121e-03
-1.499999999999992450e-01 -1.699079573154449463e-02 4.956096851874941360e-03
-1.399999999999992362e-01 -1.909392699599266052e-02 5.306428399043350633e-03
-1.299999999999992273e-01 -2.139508351683616638e-02 4.806989610089586716e-03
-1.199999999999992184e-01 -2.700531482696533203e-02 2.490023013494500718e-03
-1.099999999999992095e-01 -2.952222153544425964e-02 2.978354423982905539e-03
-9.999999999999920064e-02 -3.381082229316234589e-02 2.635435635300770532e-03
-8.999999999999919176e-02 -3.256727196276187897e-02 3.887438118543564292e-03
-7.999999999999918288e-02 -3.560894168913364410e-02 3.523298419414263964e-03
-6.999999999999917399e-02 -4.016120359301567078e-02 3.249457683066536793e-03
-5.999999999999916511e-02 -4.044601507484912872e-02 4.591875109076612796e-03
-4.999999999999915623e-02 -3.858956322073936462e-02 4.860598127585521837e-03
-3.999999999999914735e-02 -4.057688452303409576e-02 2.228774243805555378e-03
-2.999999999999913847e-02 -3.993623331189155579e-02 1.602569258708642919e-03
-1.999999999999912959e-02 -4.148599132895469666e-02 3.363843940869032899e-03
-9.999999999999120703e-03 -3.948371112346649170e-02 3.677282144474048210e-03
8.881784197001252323e-16 -4.232177883386611938e-02 1.875745276436705617e-03
1.000000000000089706e-02 -4.311222024261951447e-02 3.068777916202451977e-03
2.000000000000090594e-02 -4.144029878079891205e-02 2.923785624697730536e-03
3.000000000000091482e-02 -4.225855134427547455e-02 3.496967385910753137e-03
4.000000000000092371e-02 -4.121314361691474915e-02 3.494149545387337068e-03
5.000000000000093259e-02 -4.093133285641670227e-02 1.395117711450464919e-03
6.000000000000094147e-02 -3.966947644948959351e-02 2.956480312993924227e-03
7.000000000000095035e-02 -3.750438615679740906e-02 1.671256716053266464e-03
8.000000000000095923e-02 -3.832831606268882751e-02 2.106874552184774801e-03
9.000000000000096811e-02 -3.394678793847560883e-02 2.798609673997372749e-03
1.000000000000009770e-01 -3.027165308594703674e-02 4.145697902666751512e-03
1.100000000000009859e-01 -2.787148393690586090e-02 4.041829799110646833e-03
1.200000000000009948e-01 -2.650081366300582886e-02 5.000132347146655186e-03
1.300000000000010036e-01 -2.144160307943820953e-02 3.763966677224745132e-03
1.400000000000010125e-01 -1.844027265906333923e-02 4.469426769897791654e-03
1.500000000000010214e-01 -1.923971623182296753e-02 2.977213822563760850e-03
1.600000000000010303e-01 -1.893246360123157501e-02 3.992171146734647090e-03
1.700000000000010392e-01 -1.503717526793479919e-02 3.356920687149953907e-03
1.800000000000010481e-01 -1.521106623113155365e-02 3.861834281719067098e-03
1.900000000000010569e-01 -1.495820097625255585e-02 2.547732672013853453e-03
2.000000000000010658e-01 -1.992889866232872009e-02 2.524858733070408680e-03
2.100000000000010747e-01 -2.400879561901092529e-02 3.005329856250981303e-03
2.200000000000010836e-01 -2.793861739337444305e-02 3.747669115723538304e-03
2.300000000000010925e-01 -3.314847312867641449e-02 3.213213530209661686e-03
2.400000000000011013e-01 -3.606875054538249969e-02 4.443851563659791983e-03
2.500000000000011102e-01 -4.091754741966724396e-02 3.898394529866280097e-03
2.600000000000011191e-01 -4.631827585399150848e-02 2.446852687388407707e-03
2.700000000000011280e-01 -5.125400424003601074e-02 4.327320913057360573e-03
2.800000000000011369e-01 -5.341300927102565765e-02 3.424919912336819600e-03
2.900000000000011458e-01 -5.346650257706642151e-02 3.775141150664763738e-03
3.000000000000011546e-01 -5.548126064240932465e-02 1.722612049510797473e-03
3.100000000000011635e-01 -5.169042199850082397e-02 4.055058948852276537e-03
3.200000000000011724e-01 -4.928947612643241882e-02 3.498818103813271241e-03
3.300000000000011813e-01 -4.376842826604843140e-02 4.503624332726993869e-03
3.400000000000011902e-01 -3.572248294949531555e-02 2.339055272705098994e-03
3.500000000000011990e-01 -2.910051122307777405e-02 2.433107857456004528e-03
3.600000000000012079e-01 -2.122591435909271240e-02 3.636675824061212300e-03
3.700000000000012168e-01 -9.574649855494499207e-03 3.669549157892590743e-03
3.800000000000012257e-01 -1.532431691884994507e-03 3.215224176429663447e-03
3.900000000000012346e-01 8.981196209788322449e-03 2.721457102500924458e-03
4.000000000000012434e-01 1.755310036242008209e-02 2.384656160875355761e-03
4.100000000000012523e-01 2.369856648147106171e-02 2.095928321724555357e-03
4.200000000000012612e-01 3.025989793241024017e-02 3.152522040527270825e-03
4.300000000000012701e-01 3.465355187654495239e-02 5.059791193708671614e-03
4.400000000000012790e-01 3.769807703793048859e-02 4.713231007414706020e-03
4.500000000000012879e-01 3.776917792856693268e-02 2.967994329659036888e-03
4.600000000000012967e-01 3.197576291859149933e-02 3.272915103981170401e-03
4.700000000000013056e-01 2.017277479171752930e-02 8.155271865393434391e-03
4.800000000000013145e-01 5.496827885508537292e-03 4.890239816345670100e-03
4.900000000000013234e-01 -1.101128570735454559e-02 8.896769759052958193e-03
5.000000000000013323e-01 -3.004435263574123383e-02 3.985111031305565293e-03
5.100000000000013411e-01 -4.621962085366249084e-02 3.573884219277925940e-03
5.200000000000013500e-01 -6.298083439469337463e-02 6.340295563329855985e-03
5.300000000000013589e-01 -8.380537107586860657e-02 6.273677165540031408e-03
5.400000000000013678e-01 -9.788972884416580200e-02 6.511220221866537150e-03
5.500000000000013767e-01 -1.121021285653114319e-01 4.120834193352309292e-03
5.600000000000013856e-01 -1.285892147570848465e-01 4.671318958322755177e-03
5.700000000000013944e-01 -1.443044003099203110e-01 2.679708459636281556e-03
5.800000000000014033e-01 -1.570457760244607925e-01 1.835902706524286058e-03
5.900000000000014122e-01 -1.701298374682664871e-01 2.121085746315142049e-03
6.000000000000014211e-01 -1.828615684062242508e-01 2.838253356879504464e-03
6.100000000000014300e-01 -1.953943520784378052e-01 1.870789246250794367e-03
6.200000000000014388e-01 -2.083730753511190414e-01 2.233761328937817429e-03
6.300000000000014477e-01 -2.201105058193206787e-01 1.137335007540583561e-03
6.400000000000014566e-01 -2.355822501704096794e-01 1.110517591134710944e-03
6.500000000000014655e-01 -2.481303615495562553e-01 1.356948167069987150e-03
6.600000000000014744e-01 -2.610246231779456139e-01 1.100104939258221299e-03
6.700000000000014833e-01 -2.721412507817149162e-01 1.676900411485213356e-03
6.800000000000014921e-01 -2.820238135755062103e-01 1.296641320200116274e-03
6.900000000000015010e-01 -2.891845237463712692e-01 1.570591529776199126e-03
7.000000000000015099e-01 -2.929929811507463455e-01 1.969523278168501621e-03
7.100000000000015188e-01 -2.947320360690355301e-01 2.160133469706955033e-03
7.200000000000015277e-01 -2.940793428570032120e-01 3.619815525643074391e-03
7.300000000000015365e-01 -2.921127863228321075e-01 3.534799908635134075e-03
7.400000000000015454e-01 -3.134873644448816776e-01 3.773258503529044322e-02
7.500000000000015543e-01 -4.012968660026672296e-01 7.995468826075118052e-02
7.600000000000015632e-01 nan nan
7.700000000000015721e-01 nan nan
7.800000000000015810e-01 nan nan
7.900000000000015898e-01 nan nan
8.000000000000015987e-01 nan nan
8.100000000000016076e-01 nan nan
8.200000000000016165e-01 nan nan
8.300000000000016254e-01 nan nan
8.400000000000016342e-01 nan nan
8.500000000000016431e-01 nan nan
8.600000000000016520e-01 nan nan
8.700000000000016609e-01 nan nan
8.800000000000016698e-01 nan nan
8.900000000000016787e-01 nan nan
9.000000000000016875e-01 nan nan
9.100000000000016964e-01 nan nan
9.200000000000017053e-01 nan nan
9.300000000000017142e-01 nan nan
9.400000000000017231e-01 nan nan
9.500000000000017319e-01 nan nan
9.600000000000017408e-01 nan nan
9.700000000000017497e-01 nan nan
9.800000000000017586e-01 nan nan
9.900000000000017675e-01 nan nan
