# Bins	S_mean	S_std
-5.399999999999995914e-01 -9.387437254190444946e-02 4.757403757433536357e-03
-5.299999999999995826e-01 -7.722709141671657562e-02 4.563992011782485800e-03
-5.199999999999995737e-01 -5.956576764583587646e-02 6.642108328369100007e-03
-5.099999999999995648e-01 -3.904354944825172424e-02 5.274422128393175396e-03
-4.999999999999995559e-01 -2.660744264721870422e-02 3.514179874215405015e-03
-4.899999999999995470e-01 -1.054573804140090942e-03 4.515872945653924726e-03
-4.799999999999995381e-01 1.113996654748916626e-02 4.091293461098185862e-03
-4.699999999999995293e-01 2.414787001907825470e-02 4.277127991623809466e-03
-4.599999999999995204e-01 3.398064151406288147e-02 4.865117345955986480e-03
-4.499999999999995115e-01 3.764342702925205231e-02 3.148501797161949028e-03
-4.399999999999995026e-01 4.044800065457820892e-02 2.765692571543419947e-03
-4.299999999999994937e-01 3.869294747710227966e-02 2.836052643151826865e-03
-4.199999999999994849e-01 3.139928914606571198e-02 3.321682308061145016e-03
-4.099999999999994760e-01 2.454793825745582581e-02 3.106917745033173882e-03
-3.999999999999994671e-01 1.619802601635456085e-02 2.632398227934771955e-03
-3.899999999999994582e-01 6.467374041676521301e-03 3.608725084079419335e-03
-3.799999999999994493e-01 -2.230482175946235657e-03 2.315320316896706410e-03
-3.699999999999994404e-01 -1.410779543220996857e-02 2.849804111898148785e-03
-3.599999999999994316e-01 -2.211620099842548370e-02 2.976727525790643421e-03
-3.499999999999994227e-01 -3.223078884184360504e-02 1.936360252091662250e-03
-3.399999999999994138e-01 -4.355046525597572327e-02 4.448333388020622205e-03
-3.299999999999994049e-01 -4.891743138432502747e-02 2.255407249170939162e-03
-3.199999999999993960e-01 -5.393924191594123840e-02 3.655960854256684687e-03
-3.099999999999993872e-01 -5.876176990568637848e-02 3.594699532707777007e-03
-2.999999999999993783e-01 -5.635935440659523010e-02 3.294570785526541520e-03
-2.899999999999993694e-01 -5.956168286502361298e-02 3.075934583030862524e-03
-2.799999999999993605e-01 -5.745395272970199585e-02 2.735382264178059814e-03
-2.699999999999993516e-01 -5.063787288963794708e-02 4.289033933602731836e-03
-2.599999999999993427e-01 -4.683710448443889618e-02 2.913701089720010812e-03
-2.499999999999993339e-01 -3.870755806565284729e-02 2.759810195144747277e-03
-2.399999999999993250e-01 -3.474192880094051361e-02 3.786781036269127806e-03
-2.299999999999993161e-01 -2.776035107672214508e-02 3.856486918903525435e-03
-2.199999999999993072e-01 -2.619805373251438141e-02 4.391204976829520164e-03
-2.099999999999992983e-01 -1.920652948319911957e-02 1.951691771520403743e-03
-1.999999999999992895e-01 -1.830032281577587128e-02 2.847017044437342558e-03
-1.899999999999992806e-01 -1.292085647583007812e-02 2.380742159759646846e-03
-1.799999999999992717e-01 -1.275140233337879181e-02 4.886786581330589303e-03
-1.699999999999992628e-01 -1.063531264662742615e-02 5.197233471903416405e-03
-1.599999999999992539e-01 -1.329093985259532928e-02 4.905759537474211826e-03
-1.499999999999992450e-01 -1.354283839464187622e-02 3.532191382393689693e-03
-1.399999999999992362e-01 -1.700440794229507446e-02 3.378658930379095475e-03
-1.299999999999992273e-01 -1.997803896665573120e-02 2.772684117299858714e-03
-1.199999999999992184e-01 -2.669822983443737030e-02 2.877619938327010372e-03
-1.099999999999992095e-01 -2.941873297095298767e-02 2.910819925960949663e-03
-9.999999999999920064e-02 -3.110803291201591492e-02 2.828465004718789221e-03
-8.999999999999919176e-02 -3.398381918668746948e-02 4.748095344115097448e-03
-7.999999999999918288e-02 -3.610706143081188202e-02 5.046796099246564186e-03
-6.999999999999917399e-02 -3.766164742410182953e-02 4.490698758195361094e-03
-5.999999999999916511e-02 -3.916095197200775146e-02 3.314258114057405061e-03
-4.999999999999915623e-02 -4.198283143341541290e-02 5.291858257437603331e-03
-3.999999999999914735e-02 -4.207790456712245941e-02 2.371594763883955095e-03
-2.999999999999913847e-02 -4.346860200166702271e-02 4.116035395375867122e-03
-1.999999999999912959e-02 -4.147540219128131866e-02 2.761731302773065642e-03
-9.999999999999120703e-03 -4.179375246167182922e-02 5.500108834116172914e-03
8.881784197001252323e-16 -4.223466292023658752e-02 5.142735785195997472e-03
1.000000000000089706e-02 -4.300074093043804169e-02 3.206246351917784246e-03
2.000000000000090594e-02 -4.027410224080085754e-02 4.242489113737638561e-03
3.000000000000091482e-02 -4.172053933143615723e-02 2.878085874635538319e-03
4.000000000000092371e-02 -3.958490863442420959e-02 3.606895104910116338e-03
5.000000000000093259e-02 -4.053838364779949188e-02 3.107835789360955704e-03
6.000000000000094147e-02 -3.852520696818828583e-02 3.615474663685621249e-03
7.000000000000095035e-02 -3.844171203672885895e-02 3.215605376379233188e-03
8.000000000000095923e-02 -3.589458577334880829e-02 3.447125434028431787e-03
9.000000000000096811e-02 -3.161619417369365692e-02 3.394004939038659709e-03
1.000000000000009770e-01 -3.065490722656250000e-02 4.384443215047265606e-03
1.100000000000009859e-01 -2.700562216341495514e-02 5.277820125497419655e-03
1.200000000000009948e-01 -2.606990002095699310e-02 3.547325657556695769e-03
1.300000000000010036e-01 -1.992150582373142242e-02 2.760441958701924468e-03
1.400000000000010125e-01 -1.772678270936012268e-02 4.070418046390470584e-03
1.500000000000010214e-01 -1.429935544729232788e-02 2.939385526964214540e-03
1.600000000000010303e-01 -1.394891925156116486e-02 4.857692980376258733e-03
1.700000000000010392e-01 -1.312153600156307220e-02 2.751607761828675763e-03
1.800000000000010481e-01 -9.649332612752914429e-03 2.396808702526747985e-03
1.900000000000010569e-01 -1.442442461848258972e-02 3.675537873988810999e-03
2.000000000000010658e-01 -1.655733957886695862e-02 2.402963904451892001e-03
2.100000000000010747e-01 -1.945066638290882111e-02 3.304446405198303242e-03
2.200000000000010836e-01 -2.486567199230194092e-02 5.045308670754040936e-03
2.300000000000010925e-01 -2.873342856764793396e-02 4.685935680158439566e-03
2.400000000000011013e-01 -3.460347093641757965e-02 3.177066630973532195e-03
2.500000000000011102e-01 -3.857657127082347870e-02 3.156342369374188703e-03
2.600000000000011191e-01 -4.596025124192237854e-02 4.140086708432932396e-03
2.700000000000011280e-01 -4.980656132102012634e-02 4.157898426066639584e-03
2.800000000000011369e-01 -5.415056087076663971e-02 3.412778548812225692e-03
2.900000000000011458e-01 -5.662905052304267883e-02 2.541866680201651778e-03
3.000000000000011546e-01 -5.728469975292682648e-02 4.751815712300864504e-03
3.100000000000011635e-01 -5.627888813614845276e-02 2.523166397429383537e-03
3.200000000000011724e-01 -5.328919179737567902e-02 3.965549372935190178e-03
3.300000000000011813e-01 -5.159303545951843262e-02 3.103926627737826037e-03
3.400000000000011902e-01 -4.401445947587490082e-02 3.989671797397598661e-03
3.500000000000011990e-01 -3.340416587889194489e-02 4.558176573614430849e-03
3.600000000000012079e-01 -2.495458722114562988e-02 2.334439943623120833e-03
3.700000000000012168e-01 -1.322704739868640900e-02 3.394123263410526656e-03
3.800000000000012257e-01 -4.311451688408851624e-03 4.179967108423612680e-03
3.900000000000012346e-01 5.059549584984779358e-03 3.099018502113980427e-03
4.000000000000012434e-01 1.655473746359348297e-02 2.563292895851125054e-03
4.100000000000012523e-01 2.276450954377651215e-02 3.666801089220166759e-03
4.200000000000012612e-01 3.051544539630413055e-02 4.020248407563193835e-03
4.300000000000012701e-01 3.650372289121150970e-02 3.028765565483339944e-03
4.400000000000012790e-01 3.981927968561649323e-02 4.567224482653050276e-03
4.500000000000012879e-01 4.023225605487823486e-02 2.879642645840985258e-03
4.600000000000012967e-01 3.538272716104984283e-02 7.054071567514972815e-03
4.700000000000013056e-01 2.273003198206424713e-02 5.327560456970043684e-03
4.800000000000013145e-01 1.108058355748653412e-02 3.901498008432961566e-03
4.900000000000013234e-01 -1.175887882709503174e-05 5.491296898196875061e-03
5.000000000000013323e-01 -2.223412878811359406e-02 5.486558478180191510e-03
5.100000000000013411e-01 -4.084391519427299500e-02 4.703642858412707302e-03
5.200000000000013500e-01 -5.967571586370468140e-02 5.517705080109891295e-03
5.300000000000013589e-01 -7.328732311725616455e-02 2.990934074741525683e-03
5.400000000000013678e-01 -9.561861306428909302e-02 3.672676308691761107e-03
5.500000000000013767e-01 -1.084909699857234955e-01 3.588677740960506245e-03
5.600000000000013856e-01 -1.261737402528524399e-01 4.508569262125824983e-03
5.700000000000013944e-01 -1.398647017776966095e-01 4.245685405856834162e-03
5.800000000000014033e-01 -1.527122622355818748e-01 3.340240236982856912e-03
5.900000000000014122e-01 -1.656145732849836349e-01 3.130306745291844533e-03
6.000000000000014211e-01 -1.780680390074849129e-01 1.077028778836569946e-03
6.100000000000014300e-01 -1.918923426419496536e-01 2.436013857446311763e-03
6.200000000000014388e-01 -2.050638273358345032e-01 3.062869601316168481e-03
6.300000000000014477e-01 -2.165635386481881142e-01 1.708188673501473366e-03
6.400000000000014566e-01 -2.323464360088109970e-01 2.201502943050192337e-03
6.500000000000014655e-01 -2.460147859528660774e-01 1.712410308489387394e-03
6.600000000000014744e-01 -2.587754372507333755e-01 1.469182561252296024e-03
6.700000000000014833e-01 -2.721938053146004677e-01 1.699329124768026063e-03
6.800000000000014921e-01 -2.824088139459490776e-01 1.163065104248009549e-03
6.900000000000015010e-01 -2.911637732759118080e-01 1.204171895889575390e-03
7.000000000000015099e-01 -2.962111542001366615e-01 8.244817839782322228e-04
7.100000000000015188e-01 -2.993244640529155731e-01 1.658660999048921884e-03
7.200000000000015277e-01 -2.988952547311782837e-01 2.204862089528530130e-03
7.300000000000015365e-01 -2.971234992146492004e-01 7.687502530937541032e-03
7.400000000000015454e-01 -3.099770611152052879e-01 3.446863066271819986e-02
7.500000000000015543e-01 nan nan
7.600000000000015632e-01 nan nan
7.700000000000015721e-01 nan nan
7.800000000000015810e-01 nan nan
7.900000000000015898e-01 nan nan
8.000000000000015987e-01 nan nan
8.100000000000016076e-01 nan nan
8.200000000000016165e-01 nan nan
8.300000000000016254e-01 nan nan
8.400000000000016342e-01 nan nan
8.500000000000016431e-01 nan nan
8.600000000000016520e-01 nan nan
8.700000000000016609e-01 nan nan
8.800000000000016698e-01 nan nan
8.900000000000016787e-01 nan nan
9.000000000000016875e-01 nan nan
9.100000000000016964e-01 nan nan
9.200000000000017053e-01 nan nan
9.300000000000017142e-01 nan nan
9.400000000000017231e-01 nan nan
9.500000000000017319e-01 nan nan
9.600000000000017408e-01 nan nan
9.700000000000017497e-01 nan nan
9.800000000000017586e-01 nan nan
9.900000000000017675e-01 nan nan
