#STEPS          TOT_EN          EN_INTER        EN_TC           EN_INTRA(B)     EN_INTRA(NB)    EN_ELECT        EN_REAL         EN_RECIP        TOTAL_VIR       PRESSURE        TOT_MOL         TOT_DENS        
100000           -4.08724593e+00  5.52236714e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.63948264e+00 -3.91538643e+00  5.47296415e+01 -7.02124438e-32 -1.19677457e-34  6.34300000e-02  7.02779667e-02
200000           -7.55388618e+00  1.26883176e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.82271794e+00 -8.06050128e+00  5.69208609e+01 -4.56263654e-30 -1.19678634e-29  6.59800000e-02  7.31032672e-02
300000           -5.68357002e+00  1.24930988e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.93287990e+00 -6.48082660e+00  5.13210879e+01 -1.12021286e-29 -2.37357772e-29  5.92200000e-02  6.56134508e-02
400000           -8.71887582e+00  2.67088800e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.13897638e+01 -1.05921089e+01  5.80656615e+01 -7.91472092e-30 -3.42904089e-29  6.73300000e-02  7.45990146e-02
500000           -3.62043201e+00  3.05745205e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.92617721e+00 -3.57030794e+00  5.33143965e+01 -3.84098939e-30 -4.60371163e-29  6.13900000e-02  6.80177262e-02
600000           -1.48086310e+01  6.13050956e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.09391406e+01 -1.93733309e+01  5.76821771e+01 -1.06364811e-30 -5.62174762e-29  6.77700000e-02  7.50865174e-02
700000           -1.99826173e+01  5.33793116e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.53205484e+01 -2.33029958e+01  6.18202517e+01 -1.54300494e-29 -6.88647782e-29  7.30200000e-02  8.09033127e-02
800000           -4.58735160e+00  4.27381080e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.01473267e+00 -4.59007654e+00  5.43821358e+01 -4.38857825e-29 -8.20677484e-29  6.26900000e-02  6.94580755e-02
900000           -1.28126618e+01  3.61382631e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.64264881e+01 -1.50716467e+01  5.76308701e+01 -9.48226146e-30 -9.42670552e-29  6.74700000e-02  7.47541291e-02
1000000          -2.96488451e+00  9.02260376e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.05511055e+00 -2.44551231e+00  5.11373154e+01 -5.32703888e-29 -1.07985552e-28  5.91900000e-02  6.55802120e-02
1100000          -1.74055299e+00  2.42530621e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.98308361e+00 -1.65449192e+00  5.26422733e+01 -4.87347285e-30 -1.17170950e-28  6.05900000e-02  6.71313574e-02
1200000          -5.10304170e+00  8.37606031e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.94064774e+00 -5.51168886e+00  5.20698106e+01 -6.29766665e-29 -1.27660890e-28  6.00500000e-02  6.65330585e-02
1300000          -6.72698828e+00  2.62404436e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.35103264e+00 -8.76336147e+00  5.54692997e+01 -9.43655052e-29 -1.38559239e-28  6.41200000e-02  7.10424598e-02
1400000          -5.91881492e+00  3.28626372e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.24744129e+00 -5.56699040e+00  5.63469385e+01 -1.83382550e-30 -1.50348181e-28  6.52300000e-02  7.22722965e-02
1500000          -9.49668085e+00  5.40014716e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.48968280e+01 -1.37546617e+01  5.49672596e+01 -2.10034625e-29 -1.62228511e-28  6.41800000e-02  7.11089374e-02
1600000          -5.43592346e+00  1.23166598e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.66758944e+00 -6.15110353e+00  5.53306647e+01 -1.55567745e-28 -1.73254231e-28  6.38800000e-02  7.07765491e-02
1700000          -3.18709419e+00  8.38176567e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.02527076e+00 -3.65665987e+00  5.23399788e+01 -9.29434068e-29 -1.81969110e-28  6.02900000e-02  6.67989691e-02
1800000          -4.23820220e+00  7.25160822e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.96336302e+00 -4.34955559e+00  5.48923853e+01 -1.90203731e-28 -1.92915658e-28  6.34900000e-02  7.03444443e-02
1900000          -1.11350500e+01  2.48862703e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.36236771e+01 -1.25367996e+01  5.82048219e+01 -6.57010688e-29 -2.03422729e-28  6.78200000e-02  7.51419155e-02
2000000          -6.43903675e+00  6.81225688e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.12026244e+00 -6.06194819e+00  5.61963804e+01 -1.01742759e-28 -2.13958051e-28  6.54900000e-02  7.25603663e-02
2100000          -6.82183590e+00  2.17538059e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.99721649e+00 -7.75426247e+00  5.56008427e+01 -6.48884699e-29 -2.25468685e-28  6.50200000e-02  7.20396247e-02
2200000          -3.39279359e+00  4.20107163e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.81290076e+00 -3.18890845e+00  5.46986077e+01 -6.56433019e-29 -2.37780881e-28  6.32800000e-02  7.01117725e-02
