,Psat_ratio,Avg_E_No_water_per_nm_sq,StdDev_E_No_water_per_nm_sq,Avg_molp_H2O,StdDev_molp_H2O,ChemPot_K
0,0.02826738024255765,9.006883558944731e-06,3.8449332754665365e-07,0.00015808661245929998,6.74853263809442e-06,-6855.30449445439
1,0.1427892515613639,4.392683142923225e-05,7.882050421351168e-07,0.0007709929779009646,1.3834381694735621e-05,-6374.30449445439
2,0.21388602464286635,6.570164751061927e-05,7.984206072775998e-07,0.0011531792123185517,1.401368279007717e-05,-6254.30449445439
3,0.3203828792244122,0.00022763331227566275,2.2944362682164024e-06,0.0039953640995849275,4.027138296751626e-05,-6134.30449445439
4,0.48152471419385234,19.0455688203225,0.14192239416348582,334.28315548447125,2.490987074340248,-6013.30449445439
5,0.7212826298900683,19.844722681316604,0.054463794140627866,348.30970816404545,0.9559351645910726,-5893.30449445439
6,1.0804193779588465,20.535328127360792,0.0940784637116734,360.4310456718061,1.651242134554256,-5773.30449445439
7,3.643471945488514,21.921387226785384,0.08201049718192675,384.75881523410004,1.4394281441241221,-5412.30449445439
