,mu-cassandra_kJmol,run,nmols_per_nm^2,nmols
0,-47.25,0,27.509191337814183,482.83458330833383
1,-47.25,1,27.494454644607615,482.57592848143037
2,-47.25,2,28.091018957212025,493.0466790664187
3,-47.25,3,27.409245496073844,481.0803583928321
4,-47.25,4,27.169601317742973,476.87418251634966
5,-47.25,5,27.69031718193671,486.0136597268055
