,Psat_ratio,Avg_E_No_water_per_nm_sq,StdDev_E_No_water_per_nm_sq,Avg_molp_H2O,StdDev_molp_H2O,ChemPot_K
0,0.02826738024255765,8.664079446258534e-06,3.42460556027414e-07,0.00015206979870157592,6.010783735461669e-06,-5573.0
1,0.09532539769953856,2.9381921966199703e-05,6.907242141098533e-07,0.000515704292254025,1.2123422095736778e-05,-5212.0
2,0.3203828792244122,9.865781440754589e-05,1.3302304192321062e-06,0.001731617775477778,2.3347878252281567e-05,-4852.0
3,1.0804193779588447,0.0003422224094406794,5.789165842313137e-06,0.006006603844945802,0.00010161001982394888,-4491.0
4,1.623834062046506,10.909209975440827,0.08017112103940162,191.47577942338822,1.4071438649383863,-4370.0
5,2.432363839805856,11.1470310108561,0.011278783150553987,195.6499559423049,0.19796243720319487,-4250.0
6,3.643471945488514,11.319072219724651,0.04928396664762316,198.6695810696246,0.8650201021131717,-4130.0
7,12.286791674026697,11.700626981174821,0.032118327409963364,205.36653671589482,0.5637330098552622,-3769.0
