,Psat_ratio,Avg_E_No_water_per_nm_sq,StdDev_E_No_water_per_nm_sq,Avg_molp_H2O,StdDev_molp_H2O,ChemPot_K
0,0.009064871909239538,2.4478298861896514e-06,1.2706342509702594e-07,4.296371015033906e-05,2.2301860915162402e-06,-5934.0
1,0.030788165215095867,8.458656218338926e-06,2.619976612202008e-07,0.0001484642605584726,4.598518728870249e-06,-5573.0
2,0.23833939972687312,6.552284498321151e-05,1.024656737038471e-06,0.0011500409141855662,1.798452388463984e-05,-4972.0
3,0.34409922755295674,0.00043590011422162833,3.928422571507342e-06,0.0076508119569820236,6.895071004015616e-05,-4852.0
4,0.53531587529917,10.097591120951565,0.02674590143233582,177.2304442334063,0.4694375059850043,-4731.0
5,0.8010566129871897,10.516571889905881,0.03549724964703546,184.5842919895264,0.6230390247189315,-4611.0
6,1.1547176312409635,10.749525006896224,0.016759481500135207,188.67302799747287,0.2941583112062674,-4491.0
7,3.9215383143428024,11.327476394764187,0.03252348303024382,198.8170890898871,0.5708442019906805,-4130.0
