	Psat_ratio	Avg_E_No_water_per_nm_sq	StdDev_E_No_water_per_nm_sq	Avg_molp_H2O	StdDev_molp_H2O	ChemPot_K
0	0.00955030019501402	2.4478298861896514e-06	1.420612279854514e-07	4.296371015033906e-05	2.4934238515524403e-06	-7216.30449445439
1	0.032228637447831526	8.458656218338926e-06	2.9292229021716474e-07	0.0001484642605584726	5.1413002367799e-06	-6855.30449445439
2	0.24414134353648353	6.552284498321151e-05	1.1456010588105738e-06	0.0011500409141855662	2.0107308974511634e-05	-6254.30449445439
3	0.36578724864333845	0.00043590011422162833	4.392109957117472e-06	0.0076508119569820236	7.708923737333321e-05	-6134.30449445439
4	0.5498940499464232	10.097591120951565	0.02990282686110594	177.2304442334063	0.5248470872852169	-6013.30449445439
5	0.8238843477372245	10.516571889905881	0.03968713161252586	184.5842919895264	0.6965788059533512	-5893.30449445439
6	1.2343930953836046	10.749525006896224	0.018737669950976237	188.67302799747287	0.32887899000187604	-5773.30449445439
7	4.165608067481936	11.327476394764187	0.03636235946034301	198.8170890898871	0.6382232201063912	-5412.30449445439
