#STEPS          TOT_EN          EN_INTER        EN_TC           EN_INTRA(B)     EN_INTRA(NB)    EN_ELECT        EN_REAL         EN_RECIP        TOTAL_VIR       PRESSURE        TOT_MOL         TOT_DENS        
1700000          -6.51944320e+00  1.98951320e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.50895640e+00 -7.88996072e+00  5.22731867e+01 -6.69906789e-29 -1.75522284e-28  6.05000000e-02  6.70316409e-02
1800000          -7.48431335e+00  1.02005998e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.50437334e+00 -7.57025947e+00  5.49917193e+01 -7.93916115e-29 -1.85174433e-28  6.39700000e-02  7.08762656e-02
1900000          -2.29316611e+00  6.16227115e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.90939323e+00 -2.43792328e+00  5.20272995e+01 -2.93560743e-29 -1.99790846e-28  6.00500000e-02  6.65330585e-02
2000000          -6.05790799e+00  1.22986491e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.28777290e+00 -6.61824940e+00  5.50552320e+01 -8.46613677e-05  1.50939684e-05  6.37400000e-02  7.06214346e-02
2100000          -2.21277964e+00  5.56874768e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.76965441e+00 -2.36754519e+00  5.51915086e+01 -8.46613677e-05  1.50938175e+00  6.35900000e-02  7.04552404e-02
2200000          -1.01395990e+01  2.40198522e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.25415842e+01 -1.17426187e+01  5.57563283e+01 -1.09212807e-29 -2.31357288e-28  6.46900000e-02  7.16739975e-02
2300000          -9.48910147e+01  3.02540726e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.25145087e+02 -1.18664003e+02  8.29460456e+01 -1.66257380e-28 -2.42037627e-28  1.02290000e-01  1.13333331e-01
2400000          -3.59364315e+00  6.42113528e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.23575668e+00 -3.66566427e+00  5.27504730e+01 -5.08318619e-29 -2.62311399e-28  6.09900000e-02  6.75745418e-02
2500000          -2.32816625e+00  3.22100540e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.65026679e+00 -2.21848916e+00  5.19358542e+01 -1.66602554e-28 -2.70353857e-28  5.99000000e-02  6.63668643e-02
2600000          -3.53813405e+00  9.25432424e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.46356647e+00 -4.03873940e+00  5.46180127e+01 -5.00449563e-30 -2.80697225e-28  6.29600000e-02  6.97572250e-02
2700000          -2.62075749e+00  6.02062315e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.22281980e+00 -2.77855924e+00  5.44674415e+01 -9.76113451e-29 -2.91624675e-28  6.28100000e-02  6.95910308e-02
2800000          -6.02772732e+00  1.13611835e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.16384568e+00 -5.91403821e+00  5.66955454e+01 -1.89142113e-28 -3.06928882e-28  6.62800000e-02  7.34356555e-02
2900000          -2.44476226e+00  5.31952690e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.97671495e+00 -2.51223720e+00  5.31970455e+01 -1.45954567e-28 -3.18775262e-28  6.13800000e-02  6.80066466e-02
3000000          -5.60628460e+00  7.46238505e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.35252311e+00 -5.73136707e+00  5.26731818e+01 -9.75382825e-29 -3.32343410e-28  6.09600000e-02  6.75413030e-02
3100000          -1.57839941e+00  3.87430947e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.61714250e+00 -1.17132503e+00  5.14584614e+01 -1.05975820e-28 -3.40625501e-28  5.93700000e-02  6.57796450e-02
3200000          -9.36069647e+00  1.72010252e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.10807990e+01 -1.00883188e+01  5.70228127e+01 -3.71407005e-29 -3.51110344e-28  6.63600000e-02  7.35242924e-02
3300000          -1.26949267e+00  2.74374373e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.54386704e+00 -1.15560730e+00  5.17957794e+01 -1.01964321e-28 -3.61776849e-28  5.96900000e-02  6.61341925e-02
3400000          -1.10789002e+00  2.34915010e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.34280503e+00 -1.00282448e+00  5.11359153e+01 -4.42217797e-29 -3.76363900e-28  5.88800000e-02  6.52367441e-02
3500000          -2.14738927e+00  1.53351353e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.30074063e+00 -1.70383179e+00  5.15084477e+01 -2.24677137e-28 -3.86712179e-28  5.96000000e-02  6.60344760e-02
3600000          -3.76278724e+02  6.47031085e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.40981832e+02 -3.84785044e+02  1.21328610e+02 -9.60170684e-29 -3.98547286e-28  2.03060000e-01  2.24982562e-01
3700000          -3.46698841e+00  6.54704027e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.12169243e+00 -3.64221926e+00  5.25788169e+01 -2.74513244e-29 -4.24275677e-28  6.06900000e-02  6.72421535e-02
3800000          -3.41057130e+00  9.24609894e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.33518119e+00 -3.59381161e+00  5.40479374e+01 -7.43232566e-29 -4.36336381e-28  6.26700000e-02  6.94359163e-02
3900000          -1.99389497e+01  6.15258447e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.60915342e+01 -2.53198518e+01  6.44037258e+01 -4.24585169e-29 -4.51021438e-28  7.45500000e-02  8.25984931e-02
4000000          -1.37946957e+01  2.22361317e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.60183089e+01 -1.51052488e+01  6.07216318e+01 -1.32891470e-28 -4.71756781e-28  7.05000000e-02  7.81112510e-02
4100000          -3.30362875e+00  4.29039064e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.73266782e+00 -3.15976931e+00  5.23892240e+01 -2.81756536e-29 -4.78851509e-28  6.05800000e-02  6.71202778e-02
4200000          -1.65004856e+00  1.76859655e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.82690822e+00 -1.52322545e+00  4.90040707e+01 -2.42968296e-28 -4.92891869e-28  5.64000000e-02  6.24890008e-02
4300000          -7.57433031e+00  1.66049042e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.23482073e+00 -8.67059637e+00  5.38753822e+01 -1.06484996e-28 -5.04050207e-28  6.22700000e-02  6.89927319e-02
4400000          -1.81072064e+00  1.10008866e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.92072950e+00 -1.60817974e+00  5.48352001e+01 -1.25409705e-28 -5.08664667e-28  6.30800000e-02  6.98901803e-02
4500000          -2.13032192e+00  6.03795685e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.73411761e+00 -2.16712128e+00  4.99122534e+01 -4.18723781e-28 -5.20899963e-28  5.77400000e-02  6.39736685e-02
4600000          -6.13063365e+01  2.13111105e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.26174470e+01 -8.16275480e+01  7.67397528e+01 -4.35674379e-29 -5.29291804e-28  8.89100000e-02  9.85088131e-02
4700000          -1.50244591e+00  1.53810871e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.65625678e+00 -1.27194720e+00  4.98676350e+01 -3.13593807e-28 -5.45300056e-28  5.74800000e-02  6.36855987e-02
4800000          -3.90939394e+00  5.87466135e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.49686008e+00 -3.82426726e+00  5.35047385e+01 -7.53694750e-29 -5.58126410e-28  6.19700000e-02  6.86603436e-02
4900000          -1.26635098e+00  1.78431756e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.44478273e+00 -1.07566302e+00  5.27328829e+01 -2.29987438e-28 -5.67985499e-28  6.07400000e-02  6.72975516e-02
5000000          -5.62423466e+00  5.66656360e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.19089102e+00 -4.97153181e+00  5.36486303e+01 -2.20654785e-28 -5.78465673e-28  6.27600000e-02  6.95356328e-02
5100000          -5.34707518e+00  1.27932487e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.62640004e+00 -6.06657552e+00  5.28831360e+01 -8.40710120e-05  1.50949747e-05  6.11300000e-02  6.77296563e-02
5200000          -2.93670604e+00  1.62495935e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.09920197e+00 -2.73751055e+00  5.21545631e+01 -1.68142024e-04  1.50948237e+00  6.00700000e-02  6.65552177e-02
5300000          -1.51059395e+00  1.90796840e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.70139079e+00 -1.24308483e+00  5.55462098e+01 -1.54802310e-28 -6.13395116e-28  6.40600000e-02  7.09759821e-02
5400000          -2.31362953e+01  9.32928631e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.24655816e+01 -3.10430435e+01  6.26513140e+01 -4.97610614e-28 -6.23539726e-28  7.32900000e-02  8.12024622e-02
5500000          -1.03619111e+00  3.07690430e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.34388154e+00 -1.00427151e+00  5.46070621e+01 -8.26720551e-29 -6.40134300e-28  6.28500000e-02  6.96353493e-02
5600000          -3.46001402e+00  7.61736070e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.22175009e+00 -3.72348361e+00  5.43872081e+01 -3.50165717e-28 -6.48674192e-28  6.27800000e-02  6.95577920e-02
5700000          -5.56914822e+00  8.98227141e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.46737537e+00 -5.23055062e+00  5.21099681e+01 -3.47139221e-29 -6.56575176e-28  6.10200000e-02  6.76077806e-02
5800000          -1.03958160e+01  1.92597141e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.23217874e+01 -1.06522955e+01  5.63458010e+01 -5.46477365e-29 -6.64404513e-28  6.63600000e-02  7.35242924e-02
5900000          -3.10411327e+00  3.32330978e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.43644425e+00 -2.77522922e+00  5.00278550e+01 -1.35193027e-28 -6.77476799e-28  5.79800000e-02  6.42395792e-02
6000000          -2.69128075e+00  7.46492037e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.43777279e+00 -2.99557936e+00  5.55098673e+01 -2.82149458e-28 -6.86986960e-28  6.40000000e-02  7.09095044e-02
6100000          -4.90334819e+00  2.64858839e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.55193658e+00 -7.26876776e+00  5.59748797e+01 -4.49694467e-28 -6.90416754e-28  6.43500000e-02  7.12972908e-02
6200000          -4.16839450e+00  1.15085798e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.31925247e+00 -4.80271367e+00  5.24805537e+01 -1.57219346e-28 -7.04817032e-28  6.06200000e-02  6.71645962e-02
6300000          -4.13988492e+00  5.23878072e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.66376299e+00 -4.10575870e+00  5.55863916e+01 -3.80209804e-28 -7.19890773e-28  6.42200000e-02  7.11532559e-02
6400000          -3.01411619e+00  1.87459421e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.88871039e+00 -4.19738668e+00  5.29789420e+01 -3.50159338e-28 -7.36685069e-28  6.13900000e-02  6.80177262e-02
6500000          -9.37775834e+00  2.21772663e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.15954850e+01 -1.10433319e+01  5.42196689e+01 -1.01261226e-28 -7.50037309e-28  6.26500000e-02  6.94137571e-02
6600000          -2.15147314e+00  3.30856096e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.48232923e+00 -2.05154123e+00  5.24439094e+01 -1.33751398e-28 -7.59207472e-28  6.04800000e-02  6.70094817e-02
6700000          -1.56057943e+01  3.12012554e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.87259198e+01 -1.79945705e+01  6.02651394e+01 -2.15376521e-28 -7.80981560e-28  6.97700000e-02  7.73024394e-02
6800000          -1.15664661e+01  1.71306177e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.32795278e+01 -1.23778620e+01  5.78567404e+01 -3.64320789e-28 -7.85885018e-28  6.72100000e-02  7.44660593e-02
6900000          -6.64158462e+00  1.32505537e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.96663999e+00 -7.04169500e+00  5.36720268e+01 -1.88467003e-29 -7.99637916e-28  6.24500000e-02  6.91921649e-02
7000000          -1.02597026e+00  1.77480047e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.20345031e+00 -8.91607431e-01  5.31136326e+01 -1.90944655e-28 -8.13516095e-28  6.11100000e-02  6.77074971e-02
7100000          -4.04276160e+00  5.49514585e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.59227619e+00 -4.07761757e+00  5.54985997e+01 -1.44879535e-29 -8.19485474e-28  6.40700000e-02  7.09870617e-02
7200000          -1.19288012e+01  2.51374115e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.44425423e+01 -1.36264846e+01  5.84581566e+01 -1.47097819e-29 -8.30508257e-28  6.78000000e-02  7.51197563e-02
7300000          -5.62602958e+00  1.46654019e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.09256976e+00 -6.56044346e+00  5.38899953e+01 -4.17114035e-28 -8.46273500e-28  6.22500000e-02  6.89705727e-02
7400000          -3.06655814e+00  7.40097027e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.80665517e+00 -3.24966992e+00  4.91616662e+01 -4.02693089e-29 -8.56601460e-28  5.68700000e-02  6.30097425e-02
7500000          -6.15876937e+00  8.31679931e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.99044930e+00 -6.46712270e+00  5.62680150e+01 -1.73172862e-28 -8.67714298e-28  6.49600000e-02  7.19731470e-02
7600000          -1.97924413e+00 -1.17855778e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.96745856e+00 -1.58737911e+00  5.28355758e+01 -6.00874384e-28 -8.82833104e-28  6.08700000e-02  6.74415865e-02
7700000          -9.05479236e+00  2.16788198e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.12226743e+01 -1.02942347e+01  5.39308074e+01 -9.96810271e-29 -8.93540859e-28  6.27500000e-02  6.95245532e-02
7800000          -5.61203129e+00  1.85566338e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.46769468e+00 -6.67783791e+00  5.52408865e+01 -3.99122004e-28 -9.06947346e-28  6.40900000e-02  7.10092209e-02
7900000          -2.09506039e+01  4.66300995e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.56136139e+01 -2.44856052e+01  6.16869220e+01 -2.47369425e-28 -9.16446198e-28  7.18500000e-02  7.96069983e-02
8000000          -2.67176637e+00  2.74515669e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.94628204e+00 -2.23963669e+00  5.43536794e+01 -3.25353073e-28 -9.24165250e-28  6.29800000e-02  6.97793842e-02
8100000          -7.92430232e+01  1.19769467e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.12199699e+01 -7.52898647e+01  6.54364306e+01 -4.58802377e-28 -9.30846315e-28  9.30700000e-02  1.03117931e-01
8200000          -1.41554041e+01  3.45326164e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.76086657e+01 -1.61338858e+01  5.90670983e+01 -8.45357883e-05  1.50941825e-05  6.92500000e-02  7.67262997e-02
8300000          -5.80841735e+01  1.74885204e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.55726939e+01 -6.72693078e+01  6.37348921e+01 -4.22678941e-04  1.50940315e+00  8.24000000e-02  9.12959870e-02
8400000          -4.54982285e+00  5.05133082e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.05495593e+00 -4.33705360e+00  5.41500872e+01 -1.77247840e-28 -9.74069005e-28  6.27600000e-02  6.95356328e-02
8500000          -4.61472035e+00  1.14134306e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.75606341e+00 -5.28159401e+00  5.14035819e+01 -1.85931791e-28 -9.89916604e-28  5.93400000e-02  6.57464061e-02
8600000          -4.28981259e+00  8.26149570e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.11596216e+00 -4.55917258e+00  5.33145539e+01 -1.29743713e-28 -1.00475549e-27  6.16200000e-02  6.82725572e-02
8700000          -2.97336120e+00  3.82379054e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.35574025e+00 -2.66985806e+00  5.29931261e+01 -1.66790727e-28 -1.01501676e-27  6.14000000e-02  6.80288058e-02
8800000          -1.28927412e+01  3.09794729e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.59906885e+01 -1.42215579e+01  5.83880772e+01 -3.90556352e-28 -1.02411163e-27  6.88100000e-02  7.62387969e-02
8900000          -4.72907812e+00  4.53624414e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.18270253e+00 -4.47632226e+00  5.45287947e+01 -6.63725903e-29 -1.02738076e-27  6.31800000e-02  7.00009764e-02
9000000          -1.89186573e+00  3.50065032e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.24193076e+00 -1.77756613e+00  5.23141651e+01 -4.63543018e-28 -1.03943450e-27  6.03700000e-02  6.68876060e-02
9100000          -2.87558734e+00  8.82354261e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.75794160e+00 -3.28493788e+00  5.11689998e+01 -2.84400821e-28 -1.05355960e-27  5.90700000e-02  6.54472567e-02
9200000          -2.98149518e+00  5.46687445e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.52818263e+00 -2.86216514e+00  5.42194571e+01 -4.37888586e-29 -1.06608389e-27  6.27800000e-02  6.95577920e-02
9300000          -1.45827686e+01  3.51697207e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.80997407e+01 -1.64145532e+01  5.79299847e+01 -1.81652804e-28 -1.06732940e-27  6.81900000e-02  7.55518611e-02
9400000          -3.41377682e+00  7.25025614e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.13880243e+00 -3.62976528e+00  5.29514084e+01 -8.97791097e-28 -1.07758973e-27  6.11500000e-02  6.77518156e-02
9500000          -1.03568746e+00  1.22169099e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.15785656e+00 -7.47578837e-01  4.93258588e+01 -3.70531864e-28 -1.08879948e-27  5.68900000e-02  6.30319017e-02
9600000          -9.16519903e+00  4.46111812e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.36263171e+01 -1.29889527e+01  5.85231973e+01 -3.22220268e-29 -1.09577316e-27  6.76700000e-02  7.49757213e-02
9700000          -1.05363202e+01  1.71733068e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.22536509e+01 -1.09684098e+01  5.64590340e+01 -4.81662044e-28 -1.10916848e-27  6.60500000e-02  7.31808245e-02
9800000          -2.24102157e+00  3.90669705e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.63169128e+00 -2.12512450e+00  5.33035791e+01 -6.89627589e-28 -1.13024973e-27  6.15500000e-02  6.81950000e-02
9900000          -6.89435176e+00  1.55012695e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.44447871e+00 -7.70808871e+00  5.51981857e+01 -2.72248074e-28 -1.13164286e-27  6.39800000e-02  7.08873452e-02
10000000         -2.79851219e+00  1.96144165e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.99465635e+00 -2.56311387e+00  5.46025547e+01 -1.73800926e-28 -1.13910709e-27  6.29500000e-02  6.97461454e-02
10100000         -3.58168904e+00  1.27980667e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.86149570e+00 -4.20369150e+00  5.34233595e+01 -1.07737922e-28 -1.14677851e-27  6.18600000e-02  6.85384679e-02
10200000         -5.94000420e+00  1.63474398e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.57474818e+00 -6.87175050e+00  5.38415190e+01 -4.09213464e-28 -1.16230689e-27  6.23900000e-02  6.91256872e-02
10300000         -1.68189343e+01  5.64546151e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.24643958e+01 -2.10970424e+01  6.18147627e+01 -8.26670214e-05  1.50973678e-05  7.22700000e-02  8.00723420e-02
10400000         -1.09566552e+01  2.63894684e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.35956021e+01 -1.20022926e+01  5.51543196e+01 -4.13335107e-04  1.50972168e+00  6.49100000e-02  7.19177489e-02
10500000         -3.00530514e+00  3.18554170e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.32385931e+00 -2.63417572e+00  5.35401028e+01 -1.33532319e-27 -1.19790271e-27  6.20300000e-02  6.87268213e-02
10600000         -6.44916418e+00  2.07687370e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.52603788e+00 -7.95237980e+00  5.28955299e+01 -4.02414271e-28 -1.20289407e-27  6.11600000e-02  6.77628952e-02
10700000         -1.11391285e+02  2.23397401e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.33731025e+02 -1.24990668e+02  8.80741926e+01 -2.09311006e-28 -1.22965828e-27  1.10740000e-01  1.22695602e-01
10800000         -1.70385816e+01  5.80652720e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.28451088e+01 -2.14638104e+01  6.07167464e+01 -1.60972594e-28 -1.24673730e-27  7.10300000e-02  7.86984703e-02
10900000         -7.37384637e+00  2.67588250e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.00497289e+01 -9.36590235e+00  5.22957810e+01 -2.95216691e-29 -1.25637690e-27  6.06000000e-02  6.71424370e-02
11000000         -3.12782838e+00  8.73328715e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.00115710e+00 -3.34137155e+00  5.18127564e+01 -8.15785476e-29 -1.26285269e-27  6.00200000e-02  6.64998196e-02
11100000         -4.16809964e+00  1.04804750e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.21614715e+00 -4.59475726e+00  5.36521090e+01 -2.17268950e-28 -1.27657835e-27  6.20800000e-02  6.87822193e-02
11200000         -2.15315982e+01  4.62801568e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.61596139e+01 -2.21172097e+01  5.72862998e+01 -5.30712314e-29 -1.28940973e-27  7.01500000e-02  7.77234646e-02
11300000         -6.73651331e+00  3.12299787e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.85951117e+00 -9.20560444e+00  5.46337233e+01 -1.46038846e-28 -1.30956055e-27  6.32400000e-02  7.00674541e-02
11400000         -3.86784425e+00  5.16723787e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.38456804e+00 -3.63931001e+00  5.39303963e+01 -5.26828401e-28 -1.32030557e-27  6.25400000e-02  6.92918814e-02
11500000         -1.45042209e+01  4.26502120e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.87692421e+01 -1.74951546e+01  5.77378515e+01 -3.29698199e-28 -1.33769968e-27  6.75000000e-02  7.47873680e-02
11600000         -2.69626290e+00  5.51630253e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.24789315e+00 -2.88738818e+00  5.12552710e+01 -5.47191803e-28 -1.35153973e-27  5.90400000e-02  6.54140178e-02
11700000         -3.45541213e+00  1.87845231e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.64325736e+00 -2.99367563e+00  5.22600857e+01 -7.21103486e-29 -1.36442036e-27  6.05200000e-02  6.70538001e-02
