,z-loc_nm,density-ow_nm^-3,density-hw_nm^-3,s_value
38,-0.6199999999999997,51.82786627066339,95.21919238596502,-0.19275637716054916
39,-0.6099999999999997,44.649983408638896,87.27982841015667,-0.18096033483743668
40,-0.5999999999999996,38.49919633166652,81.72732921205679,-0.16836948692798615
41,-0.5899999999999996,33.610733811737276,76.61306802680876,-0.15285813808441162
42,-0.5799999999999996,29.69488201608717,71.1119105205911,-0.13804230839014053
43,-0.5699999999999996,26.219625759956998,66.40078639558159,-0.12124821543693542
44,-0.5599999999999996,23.369114070863116,61.57126204235389,-0.104997918009758
45,-0.5499999999999996,21.391149196359542,58.05461809582886,-0.08752042055130005
46,-0.5399999999999996,19.61435993086388,55.60488594030543,-0.0695282518863678
47,-0.5299999999999996,18.35046368937537,54.634108847879226,-0.05090196430683136
48,-0.5199999999999996,17.321272325062758,54.83711808874008,-0.0331280380487442
49,-0.5099999999999996,16.766729663253184,55.15695587337375,-0.017161652445793152
50,-0.49999999999999956,16.73634376397595,55.43828738909575,0.005586877465248108
51,-0.48999999999999955,16.910800737412497,55.11268676149571,0.028188467025756836
52,-0.47999999999999954,17.691404011948407,54.11283350683008,0.044220298528671265
53,-0.46999999999999953,19.002188839390584,52.50395252958191,0.0545540452003479
54,-0.4599999999999995,21.193116956242378,51.798004266201275,0.06359997391700745
55,-0.4499999999999995,24.545781825633355,51.53762854308427,0.0740651935338974
56,-0.4399999999999995,29.050229446076138,52.64566607707316,0.07444678246974945
57,-0.4299999999999995,34.4455601996386,55.3662518520161,0.06686042249202728
58,-0.4199999999999995,39.846129901352306,59.39185961143484,0.06258828938007355
59,-0.4099999999999995,44.164594862425794,64.35288156325886,0.05518615245819092
60,-0.39999999999999947,46.99257907446931,69.2253652913268,0.043010175228118896
61,-0.38999999999999946,48.017579280260925,74.25161214763385,0.031871989369392395
62,-0.37999999999999945,47.59008111111911,78.70393223397173,0.022630706429481506
63,-0.36999999999999944,46.160896055458736,82.41598894653829,0.009405851364135742
64,-0.35999999999999943,44.46871580260572,84.68366765380587,-0.002111107110977173
65,-0.3499999999999994,42.5022766140349,85.56852599655161,-0.009822770953178406
66,-0.3399999999999994,40.87113010714392,85.50958782985008,-0.018195420503616333
67,-0.3299999999999994,39.147254217975856,84.377713081773,-0.022190123796463013
68,-0.3199999999999994,38.12146816996156,82.5524635458783,-0.027200311422348022
69,-0.3099999999999994,36.88481445885953,80.00685863918703,-0.028144046664237976
70,-0.2999999999999994,35.77834860931602,77.87486868903677,-0.02754873037338257
71,-0.28999999999999937,35.11326414151512,75.07569869182512,-0.028204843401908875
72,-0.27999999999999936,34.665857969398566,72.72943576228883,-0.02638380229473114
73,-0.26999999999999935,33.98950976307248,70.26477260453434,-0.026154160499572754
74,-0.25999999999999934,33.518790271682875,68.01385853135076,-0.02760528028011322
75,-0.24999999999999933,33.074003573641946,66.41231208151434,-0.026428326964378357
76,-0.23999999999999932,32.50112459330301,64.70310524716977,-0.02015875279903412
77,-0.22999999999999932,31.96334656557743,63.50312417312648,-0.013585150241851807
78,-0.2199999999999993,31.591905141653967,62.498817812532295,-0.008336871862411499
79,-0.2099999999999993,31.261851408125363,61.55292572382452,-0.0016349256038665771
80,-0.1999999999999993,30.865786927891033,61.00519369461157,0.004582300782203674
81,-0.18999999999999928,30.477056975068454,60.569313208427765,0.006705179810523987
82,-0.17999999999999927,30.315435424602462,61.037151278334186,0.007350832223892212
83,-0.16999999999999926,30.20567946083382,61.31743500442594,0.010237917304039001
84,-0.15999999999999925,30.19336793267839,61.82980413361796,0.011799097061157227
85,-0.14999999999999925,30.32722305794277,62.630053463721055,0.01314494013786316
86,-0.13999999999999924,30.265403469758045,63.51255427979873,0.017302677035331726
87,-0.12999999999999923,30.43462149504335,64.19492727649875,0.018413111567497253
88,-0.11999999999999922,30.573977515866538,65.45908546539482,0.018752679228782654
89,-0.10999999999999921,31.061461641340138,66.37721112890098,0.019280627369880676
90,-0.0999999999999992,31.59635824758253,67.1402639271302,0.014518588781356812
91,-0.08999999999999919,32.58154244742466,67.96094515502317,0.012448996305465698
92,-0.07999999999999918,33.69141361326649,68.55320824352172,0.010862424969673157
93,-0.06999999999999917,34.72165276720935,69.11298985348253,0.0067173391580581665
94,-0.059999999999999165,35.592627897354284,69.80007790351867,0.0033563971519470215
95,-0.049999999999999156,36.442385287486665,70.17675827559339,-0.003372594714164734
96,-0.03999999999999915,37.36444016210626,70.68676987811735,-0.0028717368841171265
97,-0.02999999999999914,37.79351001569345,71.04537587907025,-0.003635808825492859
98,-0.01999999999999913,38.1699284403606,71.41053056521223,-0.007048562169075012
99,-0.00999999999999912,38.40018021160793,71.81419152026585,-0.005473211407661438
100,8.881784197001252e-16,38.68989404437193,71.67824081574098,-0.0071836113929748535
101,0.010000000000000897,38.48138390795228,71.75420556393406,-0.0032053142786026
102,0.020000000000000906,38.12539738107499,71.90561116550514,-0.0021689534187316895
103,0.030000000000000915,37.23268061610238,71.52369184527917,-0.0032014697790145874
104,0.040000000000000924,36.16052987694954,71.1404627880154,-0.0060094743967056274
105,0.05000000000000093,35.14967483116629,70.48218895281113,-0.00791187584400177
106,0.06000000000000094,34.228929693584504,70.23491060007224,-0.009835600852966309
107,0.07000000000000095,33.44858836645616,69.9719154028796,-0.008023053407669067
108,0.08000000000000096,32.95141218690275,69.30525925063333,-0.006345823407173157
109,0.09000000000000097,32.27506398057667,68.23389435370316,-0.006106838583946228
110,0.10000000000000098,31.91593408480864,67.44517070953283,-0.005132392048835754
111,0.11000000000000099,31.728903635809097,66.24623742511979,-0.0004356652498245239
112,0.120000000000001,31.446524330456842,65.30008338900446,0.007159098982810974
113,0.130000000000001,31.23644250959181,64.15013426980558,0.01538744568824768
114,0.140000000000001,31.144760916944975,63.79493358515098,0.018901407718658447
115,0.15000000000000102,30.85321345232804,63.10496411363166,0.024845808744430542
116,0.16000000000000103,31.108350227293805,62.33588652502849,0.027345627546310425
117,0.17000000000000104,30.922891462739635,62.02023989891582,0.02463221549987793
118,0.18000000000000105,31.219415928100254,61.44709897116932,0.025398388504981995
119,0.19000000000000106,31.623338830561455,61.579644359395886,0.018997520208358765
120,0.20000000000000107,31.79203296103163,61.55109209197158,0.014372721314430237
121,0.21000000000000107,31.981682884106796,61.93929814997904,0.009276926517486572
122,0.22000000000000108,32.363864151740316,62.787483855666046,0.00713755190372467
123,0.2300000000000011,32.457117428832525,63.69932278139071,0.0005426704883575439
124,0.2400000000000011,32.821486272751805,65.039969613295,-0.0075711458921432495
125,0.2500000000000011,32.982845875810234,66.91446526181143,-0.01595345139503479
126,0.2600000000000011,33.12272579144855,68.82956275850003,-0.018878579139709473
127,0.27000000000000113,33.284871236729664,71.61432564829576,-0.02080167829990387
128,0.28000000000000114,33.339618244910206,73.77277228660982,-0.024500355124473572
129,0.29000000000000115,33.990295605295174,76.35033477702369,-0.022571668028831482
130,0.30000000000000115,34.89165663471734,78.58684174279134,-0.0233718603849411
131,0.31000000000000116,36.2993620029576,80.6478439454922,-0.020861849188804626
132,0.3200000000000012,37.89409782019741,82.47125984953396,-0.01773211359977722
133,0.3300000000000012,39.534150538945504,83.84805542368186,-0.011400803923606873
134,0.3400000000000012,41.42960198006693,84.7426058205074,-0.00557062029838562
135,0.3500000000000012,43.55818661391887,84.2635040120758,0.004499375820159912
136,0.3600000000000012,45.39784325722951,83.2280259099817,0.016480177640914917
137,0.3700000000000012,46.99022154780125,80.68661216181142,0.027236416935920715
138,0.3800000000000012,47.754584083068295,77.3892181954161,0.037524208426475525
139,0.39000000000000123,47.549741210354505,72.90651220980101,0.04494538903236389
140,0.40000000000000124,46.70103160985238,68.35491405599699,0.05552951991558075
141,0.41000000000000125,43.78555696368302,63.70456172954196,0.0598815381526947
142,0.42000000000000126,39.402652940349185,59.37011797660716,0.060984864830970764
143,0.43000000000000127,34.33816176253802,56.030288530186745,0.06597945094108582
144,0.4400000000000013,29.128551720937292,53.90275168596504,0.0635882169008255
145,0.4500000000000013,24.724168010183337,52.91101880093385,0.05791163444519043
146,0.4600000000000013,21.452182942321578,53.025489818038615,0.054383277893066406
147,0.4700000000000013,18.95975335936548,53.508258890176094,0.043562620878219604
148,0.4800000000000013,17.685641168982034,54.532473253745025,0.026070639491081238
149,0.4900000000000013,16.845575832929462,55.32250663495318,0.01292853057384491
150,0.5000000000000013,16.730580921009576,55.783534072262974,-0.005247458815574646
151,0.5100000000000013,16.652782540963546,55.55668761731395,-0.0225762277841568
152,0.5200000000000014,17.147601193848892,55.2192993563736,-0.04336455464363098
153,0.5300000000000014,18.11994997072047,55.213798460814786,-0.05868461728096008
154,0.5400000000000014,19.205460027658997,55.85897492564094,-0.07966047525405884
155,0.5500000000000014,21.055594567272127,57.82410437717396,-0.0968247801065445
156,0.5600000000000014,23.346848541220314,61.260854364392465,-0.11282201111316681
157,0.5700000000000014,26.008234202054155,65.38835966535298,-0.1241585910320282
158,0.5800000000000014,29.658733273843563,70.03635446513995,-0.13865014165639877
159,0.5900000000000014,33.960433600833056,75.18257323411058,-0.15217987447977066
160,0.6000000000000014,39.14568253353048,81.16073696949934,-0.1657109260559082
161,0.6100000000000014,45.31402008680954,87.44616501395879,-0.179073266685009
162,0.6200000000000014,52.55608006368682,95.4483963675821,-0.19383766502141953
163,0.6300000000000014,61.48429550304318,105.98811225826226,-0.20701728016138077
164,0.6400000000000015,71.68033639500148,117.70580564075046,-0.22096116840839386
165,0.6500000000000015,83.05068751506195,129.4874141906839,-0.23556429892778397
166,0.6600000000000015,93.64593625614533,138.75327983838815,-0.24654215574264526
167,0.6700000000000015,101.60127902381498,142.76579022742877,-0.25902292132377625
168,0.6800000000000015,102.41226819762814,138.40567562855287,-0.26658860594034195
169,0.6900000000000015,90.50413904984208,124.35979368765018,-0.27199169248342514
170,0.7000000000000015,64.65359718714048,103.72331497247788,-0.2752612829208374
171,0.7100000000000015,33.278322551540604,79.71295364790204,-0.27310413867235184
172,0.7200000000000015,10.317846436474811,58.644785605066915,-0.2724498361349106
173,0.7300000000000015,1.5467994416558877,42.22251678275827,-0.27193185687065125
174,0.7400000000000015,0.08565680227290014,31.085560802835875,-0.24965666979551315
175,0.7500000000000016,0.0007858422226871572,24.1819368765292,-0.33650560304522514
176,0.7600000000000016,0.0,19.769956690955937,
177,0.7700000000000016,0.0,16.25986142961997,
178,0.7800000000000016,0.0,13.135352752215832,
179,0.7900000000000016,0.0,9.633901755329422,
180,0.8000000000000016,0.0,5.946206151666156,
181,0.8100000000000016,0.0,2.7032972460438205,
182,0.8200000000000016,0.0,0.7400014263637397,
183,0.8300000000000016,0.0,0.09561080376027078,
184,0.8400000000000016,0.0,0.004977000743685329,
185,0.8500000000000016,0.0,0.0,
186,0.8600000000000017,0.0,0.0,
187,0.8700000000000017,0.0,0.0,
188,0.8800000000000017,0.0,0.0,
189,0.8900000000000017,0.0,0.0,
190,0.9000000000000017,0.0,0.0,
191,0.9100000000000017,0.0,0.0,
192,0.9200000000000017,0.0,0.0,
193,0.9300000000000017,0.0,0.0,
194,0.9400000000000017,0.0,0.0,
195,0.9500000000000017,0.0,0.0,
196,0.9600000000000017,0.0,0.0,
197,0.9700000000000017,0.0,0.0,
198,0.9800000000000018,0.0,0.0,
199,0.9900000000000018,0.0,0.0,
