,z-loc_nm,density-ow_nm^-3,density-hw_nm^-3,s_value
38,-0.6199999999999997,51.24739081550514,93.7583116939896,-0.19305884093046188
39,-0.6099999999999997,43.107637072911565,85.64737216622788,-0.1790643036365509
40,-0.5999999999999996,36.74781596470441,79.88714867393102,-0.16525698453187943
41,-0.5899999999999996,31.798843593628252,74.789652122767,-0.15005198866128922
42,-0.5799999999999996,27.553200011857104,69.9962765117829,-0.13358530402183533
43,-0.5699999999999996,24.36975316775143,65.22490448303404,-0.11736844480037689
44,-0.5599999999999996,22.021656606362207,60.6832603307174,-0.10084415972232819
45,-0.5499999999999996,19.98632524960247,57.39005752284309,-0.0848151445388794
46,-0.5399999999999996,18.540899454673223,55.43959712613356,-0.0718768835067749
47,-0.5299999999999996,17.5103983533228,54.978045794008644,-0.05305340886116028
48,-0.5199999999999996,16.788471298080864,55.69709142776739,-0.0316498726606369
49,-0.5099999999999996,16.316180122245882,56.37920247705984,-0.010525152087211609
50,-0.49999999999999956,16.166084257712633,56.32314573184149,0.010892242193222046
51,-0.48999999999999955,16.67504807060635,55.66749137071284,0.0240003764629364
52,-0.47999999999999954,17.35558743545343,54.35487291141772,0.03771907091140747
53,-0.46999999999999953,18.85104518522709,52.976767600232016,0.049306437373161316
54,-0.4599999999999995,21.315184448166452,52.07252514932666,0.057075634598731995
55,-0.4499999999999995,25.21741497862331,52.15137131900293,0.0611337274312973
56,-0.4399999999999995,30.60305367810596,53.63294585617579,0.06689578294754028
57,-0.4299999999999995,36.724764592838916,56.67205967871459,0.06395286321640015
58,-0.4199999999999995,42.702928328227685,61.09477970799791,0.0596526563167572
59,-0.4099999999999995,47.313726596140796,66.05606360722949,0.049985483288764954
60,-0.39999999999999947,50.029073422932484,71.82414552175322,0.04319708049297333
61,-0.38999999999999946,50.546157605460635,77.48666263102932,0.03378002345561981
62,-0.37999999999999945,49.405376645526445,81.9973969892536,0.02599625289440155
63,-0.36999999999999944,47.816141723845455,85.06637281625451,0.014479517936706543
64,-0.35999999999999943,45.57125244103581,87.26018235458949,0.004508450627326965
65,-0.3499999999999994,43.16736108183579,88.00437493947423,-0.00516587495803833
66,-0.3399999999999994,41.39476297486113,87.95172351055419,-0.015018746256828308
67,-0.3299999999999994,39.50428853448339,86.28207073475154,-0.023108690977096558
68,-0.3199999999999994,37.822848125340435,83.75532604140477,-0.030454546213150024
69,-0.3099999999999994,36.79234702399001,81.07272264055838,-0.033741772174835205
70,-0.2999999999999994,36.13669266286136,77.78030567490676,-0.03845915198326111
71,-0.28999999999999937,35.33565749053558,75.18650244522401,-0.037170663475990295
72,-0.27999999999999936,34.8167396761545,72.63094353704538,-0.0330798476934433
73,-0.26999999999999935,34.002345186043044,70.33314087790814,-0.02932243049144745
74,-0.25999999999999934,33.40798651828399,68.13697381290508,-0.019986063241958618
75,-0.24999999999999933,32.66562756525219,66.58781684458114,-0.015234753489494324
76,-0.23999999999999932,31.904670346283456,65.15601231484514,-0.0076715052127838135
77,-0.22999999999999932,31.420329589700604,64.31751866323793,0.002055436372756958
78,-0.2199999999999993,30.79977618118531,63.263704242614466,0.012011036276817322
79,-0.2099999999999993,30.75786459597533,62.2271783508901,0.01893395185470581
80,-0.1999999999999993,30.596766940324464,61.71166585280733,0.02465130388736725
81,-0.18999999999999928,30.6800662159293,61.55816467197577,0.02815757691860199
82,-0.17999999999999927,30.608816521072335,61.216061357699296,0.03393693268299103
83,-0.16999999999999926,30.820731973790306,61.60164794163113,0.031213730573654175
84,-0.15999999999999925,30.987592472407545,61.898434354399306,0.028629958629608154
85,-0.14999999999999925,31.14004586360885,62.58578435184301,0.026827290654182434
86,-0.13999999999999924,31.59347682609934,64.00553930083115,0.023617088794708252
87,-0.12999999999999923,31.90100308257758,65.21442658673155,0.019137129187583923
88,-0.11999999999999922,31.907027872951517,66.66902054092547,0.0192812979221344
89,-0.10999999999999921,32.44297226882416,67.93082120315349,0.011528640985488892
90,-0.0999999999999992,32.96110424098256,68.93696119560062,0.007905513048171997
91,-0.08999999999999919,34.05604440459333,69.61304745451913,0.003174006938934326
92,-0.07999999999999918,34.764874089457145,70.2553424978621,-0.0005327165126800537
93,-0.06999999999999917,35.719934337429606,71.32382597330907,-0.005854353308677673
94,-0.059999999999999165,36.45731628971772,71.51740510749768,-0.010828778147697449
95,-0.049999999999999156,37.21382040275789,72.26054990275216,-0.013689085841178894
96,-0.03999999999999915,37.910338559466275,72.8564802549566,-0.017506897449493408
97,-0.02999999999999914,38.20162407667565,73.39478217749729,-0.01925046741962433
98,-0.01999999999999913,38.413801476801176,73.97840100154629,-0.02000376582145691
99,-0.00999999999999912,38.47378743313296,73.93098852077749,-0.02201738953590393
100,8.881784197001252e-16,38.14923459516317,73.66301632284117,-0.020295411348342896
101,0.010000000000000897,38.06776895141127,73.0110292254184,-0.02242298424243927
102,0.020000000000000906,37.80110649051276,72.91044142091444,-0.023815318942070007
103,0.030000000000000915,37.34636579098446,72.32760843908814,-0.0235845148563385
104,0.040000000000000924,36.719263697280105,71.97817059739991,-0.021670714020729065
105,0.05000000000000093,36.42902596970098,71.47051652154401,-0.019277870655059814
106,0.06000000000000094,36.016458802790225,70.95919518198222,-0.017055168747901917
107,0.07000000000000095,35.1572713059856,70.52645806468917,-0.0151175856590271
108,0.08000000000000096,34.464682360390654,69.94179145100992,-0.008792445063591003
109,0.09000000000000097,33.62330728730027,69.02392773491133,-0.0020314007997512817
110,0.10000000000000098,32.93359976318851,67.99526026541383,0.0032010525465011597
111,0.11000000000000099,32.4204447917738,67.46926987102857,0.00733514130115509
112,0.120000000000001,32.049789210073016,66.5448574697409,0.01180759072303772
113,0.130000000000001,32.04062105080833,65.54709979433578,0.011393189430236816
114,0.140000000000001,31.83918349439286,64.44796847220401,0.015127807855606079
115,0.15000000000000102,31.599501616473276,63.86592133260039,0.01857873797416687
116,0.16000000000000103,31.277568252579105,63.01825952172851,0.017075762152671814
117,0.17000000000000104,30.997284526487352,62.52422671106585,0.01495024561882019
118,0.18000000000000105,30.790346074513067,62.054031114491366,0.016338825225830078
119,0.19000000000000106,30.713857431504852,61.91650872552111,0.01852661371231079
120,0.20000000000000107,30.7170008003956,62.11794628193659,0.018084675073623657
121,0.21000000000000107,31.203961031054074,62.36862995097379,0.01850895583629608
122,0.22000000000000108,31.773958589909824,63.08191274176617,0.01734362542629242
123,0.2300000000000011,32.267729453164925,64.44115783960738,0.014514431357383728
124,0.2400000000000011,32.755475526046084,65.49209083874767,0.010278597474098206
125,0.2500000000000011,33.18271174778034,66.86574304400483,0.00227220356464386
126,0.2600000000000011,33.48290347684683,68.32479010412732,-0.0038613826036453247
127,0.27000000000000113,33.71132161624123,70.12934579482459,-0.012339890003204346
128,0.28000000000000114,33.69455698215724,72.32629870205032,-0.014248549938201904
129,0.29000000000000115,34.39998135072274,74.68434926492692,-0.01740005612373352
130,0.30000000000000115,35.07030476667489,77.3349950820507,-0.01642104983329773
131,0.31000000000000116,36.02824643613053,80.39270717052642,-0.015319064259529114
132,0.3200000000000012,37.35920121395501,82.97341302983105,-0.01212678849697113
133,0.3300000000000012,39.49616816484896,85.35294328012776,-0.0029736608266830444
134,0.3400000000000012,41.24859632144132,87.06372179891771,0.0011163502931594849
135,0.3500000000000012,43.75097990588479,88.12932385288148,0.014033511281013489
136,0.3600000000000012,46.27772459923156,87.83148965048306,0.017079606652259827
137,0.3700000000000012,48.123667980323695,86.23282462212981,0.027648940682411194
138,0.3800000000000012,50.68341804702332,83.3867660389645,0.03762514889240265
139,0.39000000000000123,51.805338793613025,78.68192865173648,0.043748319149017334
140,0.40000000000000124,50.82696522636751,72.78968366602818,0.05416955053806305
141,0.41000000000000125,47.92484989798384,66.96711669073147,0.06288149952888489
142,0.42000000000000126,42.80954092310557,61.55135403937915,0.06983691453933716
143,0.43000000000000127,36.694116746154116,56.90231144996193,0.07713887095451355
144,0.4400000000000013,30.38092227649306,53.95016416673384,0.07900269329547882
145,0.4500000000000013,25.28080625125341,52.61423238816567,0.075752392411232
146,0.4600000000000013,21.592062857959892,52.61658991483373,0.06579513847827911
147,0.4700000000000013,18.99642599642421,53.34978070860085,0.05580855906009674
148,0.4800000000000013,17.46560534662963,54.72317096645044,0.03499063849449158
149,0.4900000000000013,16.280293327409836,55.816015550800714,0.014499455690383911
150,0.5000000000000013,15.631187651470244,56.01692921240106,-0.0005612373352050781
151,0.5100000000000013,15.751683458948941,55.6169355210533,-0.01904626190662384
152,0.5200000000000014,16.111599196939657,54.55290515153489,-0.0442655086517334
153,0.5300000000000014,16.770920821774183,54.09764055719146,-0.06027400493621826
154,0.5400000000000014,17.82211576832204,54.41931197367807,-0.0746152400970459
155,0.5500000000000014,19.25968314102441,56.67494110019778,-0.0932161808013916
156,0.5600000000000014,21.40712798822085,59.95661822213934,-0.10807164013385773
157,0.5700000000000014,23.88750799042908,64.51817037743074,-0.11909623444080353
158,0.5800000000000014,27.13225052790435,69.30918846174676,-0.13358914852142334
159,0.5900000000000014,31.60185914314134,74.3223379476757,-0.14636819809675217
160,0.6000000000000014,36.69359285133899,79.38316186178099,-0.15935936570167542
161,0.6100000000000014,43.43585717458724,85.15045793408204,-0.17338304966688156
162,0.6200000000000014,51.58137376014719,92.85223561123131,-0.18734750151634216
163,0.6300000000000014,61.486391082303676,103.29922211963436,-0.202147014439106
164,0.6400000000000015,72.69302507263767,116.37720838959405,-0.21620389074087143
165,0.6500000000000015,85.81842382336612,130.53834718982418,-0.2312881425023079
166,0.6600000000000015,98.52915982792332,142.58426067398804,-0.2440064176917076
167,0.6700000000000015,108.12560310397133,150.1259884851167,-0.25638463348150253
168,0.6800000000000015,109.85524183610576,148.8827860888256,-0.26665326952934265
169,0.6900000000000015,97.86695678160562,136.08246407088208,-0.27324913442134857
170,0.7000000000000015,70.48061726836575,114.71829545750145,-0.2791038155555725
171,0.7100000000000015,36.188820196966276,89.0359238304549,-0.2813001871109009
172,0.7200000000000015,11.321366954846312,64.903495013955,-0.2792520523071289
173,0.7300000000000015,1.7008245173025704,46.26331749181563,-0.2751936689019203
174,0.7400000000000015,0.08906211857121114,33.31473324119178,-0.27001016587018967
175,0.7500000000000016,0.0018336318529367,25.05710316519513,-0.379438616335392
176,0.7600000000000016,0.0,19.680370677569602,
177,0.7700000000000016,0.0,15.703485135957461,
178,0.7800000000000016,0.0,12.403471695486527,
179,0.7900000000000016,0.0,9.094290095750907,
180,0.8000000000000016,0.0,5.59205325664181,
181,0.8100000000000016,0.0,2.5770385955987507,
182,0.8200000000000016,0.0,0.736858057472991,
183,0.8300000000000016,0.0,0.1026833837644552,
184,0.8400000000000016,0.0,0.005238948151247714,
185,0.8500000000000016,0.0,0.0,
186,0.8600000000000017,0.0,0.0,
187,0.8700000000000017,0.0,0.0,
188,0.8800000000000017,0.0,0.0,
189,0.8900000000000017,0.0,0.0,
190,0.9000000000000017,0.0,0.0,
191,0.9100000000000017,0.0,0.0,
192,0.9200000000000017,0.0,0.0,
193,0.9300000000000017,0.0,0.0,
194,0.9400000000000017,0.0,0.0,
195,0.9500000000000017,0.0,0.0,
196,0.9600000000000017,0.0,0.0,
197,0.9700000000000017,0.0,0.0,
198,0.9800000000000018,0.0,0.0,
199,0.9900000000000018,0.0,0.0,
